fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.8095238095238095,0.6666666666666666,0.5454545454545454,0.6,0.0967741935483871,0.45454545454545453,0.8005865102639296,0.5847179781003311,0.2619047619047619,2.232559552746719,0.5454545454545454,0.5454545454545454
2,0.7857142857142857,0.625,0.45454545454545453,0.5263157894736842,0.0967741935483871,0.5454545454545454,0.6803519061583577,0.5497266499206632,0.2619047619047619,2.0989562996970776,0.5454545454545454,0.5454545454545454
3,0.8095238095238095,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.12903225806451613,0.36363636363636365,0.658357771260997,0.47239160126860663,0.2619047619047619,1.803677023025589,0.6363636363636364,0.6363636363636364
4,0.8048780487804879,0.5833333333333334,0.7,0.6363636363636364,0.16129032258064516,0.3,0.7903225806451613,0.6559920634920634,0.24390243902439024,2.68956746031746,0.6,0.6
5,0.8536585365853658,0.8333333333333334,0.5,0.625,0.03225806451612903,0.5,0.7129032258064516,0.6498710178710179,0.24390243902439024,2.664471173271173,0.5,0.5
6,0.8536585365853658,1.0,0.4,0.5714285714285714,0.0,0.6,0.8290322580645161,0.7799028822055137,0.24390243902439024,3.1976018170426066,0.7,0.7
7,0.8048780487804879,0.625,0.5,0.5555555555555556,0.0967741935483871,0.5,0.667741935483871,0.4991422280294231,0.24390243902439024,2.046483134920635,0.5,0.5
8,0.8536585365853658,0.8333333333333334,0.5,0.625,0.03225806451612903,0.5,0.7870967741935484,0.683956782464847,0.24390243902439024,2.804222808105873,0.5,0.5
9,0.8536585365853658,0.75,0.6,0.6666666666666666,0.06451612903225806,0.4,0.7080645161290323,0.5580645882503468,0.24390243902439024,2.288064811826422,0.6,0.6
10,0.75,0.5,0.4,0.4444444444444444,0.13333333333333333,0.6,0.76,0.446996336996337,0.25,1.787985347985348,0.5,0.5
