fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.71875,0.5833333333333334,0.6363636363636364,0.6086956521739131,0.23809523809523808,0.36363636363636365,0.6904761904761905,0.49077747022411056,0.34375,1.4277162770155944,0.5454545454545454,0.5454545454545454
2,0.6875,0.5714285714285714,0.36363636363636365,0.4444444444444444,0.14285714285714285,0.6363636363636364,0.5714285714285715,0.47003805303335233,0.34375,1.3673834270061158,0.45454545454545453,0.45454545454545453
3,0.71875,0.5833333333333334,0.6363636363636364,0.6086956521739131,0.23809523809523808,0.36363636363636365,0.803030303030303,0.6604895104895104,0.34375,1.9214240305149395,0.5454545454545454,0.5454545454545454
4,0.8709677419354839,0.8,0.8,0.8,0.09523809523809523,0.2,0.8523809523809525,0.7519253416834062,0.3225806451612903,2.3309685592185594,0.8,0.8
5,0.7741935483870968,0.8,0.4,0.5333333333333333,0.047619047619047616,0.6,0.7857142857142857,0.7120588235294116,0.3225806451612903,2.2073823529411762,0.6,0.6
6,0.7096774193548387,0.5714285714285714,0.4,0.47058823529411764,0.14285714285714285,0.6,0.5619047619047619,0.5723401663223687,0.3225806451612903,1.774254515599343,0.5,0.5
7,0.8333333333333334,0.7777777777777778,0.7,0.7368421052631579,0.1,0.3,0.7575,0.6260529100529101,0.3333333333333333,1.8781587301587304,0.7,0.7
8,0.7333333333333333,0.6,0.6,0.6,0.2,0.4,0.645,0.4988095238095238,0.3333333333333333,1.4964285714285714,0.6,0.6
9,0.7,0.5714285714285714,0.4,0.47058823529411764,0.15,0.6,0.565,0.42465995115995114,0.3333333333333333,1.2739798534798534,0.4,0.4
10,0.7666666666666667,0.6666666666666666,0.6,0.631578947368421,0.15,0.4,0.86,0.6615476190476189,0.3333333333333333,1.984642857142857,0.7,0.7
