fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.9210526315789473,1.0,0.18181818181818182,0.3076923076923077,0.0,0.8181818181818182,0.6160635481023831,0.3488521579430671,0.09649122807017543,3.6153769095917867,0.36363636363636365,0.36363636363636365
2,0.9210526315789473,0.75,0.2727272727272727,0.4,0.009708737864077669,0.7272727272727273,0.6707855251544572,0.40656240693380163,0.09649122807017543,4.213464944586672,0.36363636363636365,0.36363636363636365
3,0.9035087719298246,0.5,0.18181818181818182,0.26666666666666666,0.019417475728155338,0.8181818181818182,0.61738746690203,0.26897829154600483,0.09649122807017543,2.7875932032949593,0.36363636363636365,0.36363636363636365
4,0.9380530973451328,0.8,0.4,0.5333333333333333,0.009708737864077669,0.6,0.7504854368932038,0.47195042985800234,0.08849557522123894,5.333039857395427,0.6,0.6
5,0.911504424778761,0.5,0.3,0.375,0.02912621359223301,0.7,0.729126213592233,0.3889827704056379,0.08849557522123894,4.3955053055837086,0.3,0.3
6,0.9380530973451328,0.8,0.4,0.5333333333333333,0.009708737864077669,0.6,0.6388349514563106,0.44264733708042747,0.08849557522123894,5.00191490900883,0.4,0.4
7,0.8761061946902655,0.25,0.2,0.2222222222222222,0.05825242718446602,0.8,0.4456310679611651,0.14067468993555032,0.08849557522123894,1.5896239962717187,0.2,0.2
8,0.9292035398230089,0.6666666666666666,0.4,0.5,0.019417475728155338,0.6,0.7694174757281553,0.4417040876579085,0.08849557522123894,4.991256190534366,0.4,0.4
9,0.8849557522123894,0.2,0.1,0.13333333333333333,0.038834951456310676,0.9,0.5650485436893204,0.150967162899936,0.08849557522123894,1.7059289407692768,0.1,0.1
10,0.9203539823008849,0.6,0.3,0.4,0.019417475728155338,0.7,0.8796116504854369,0.48733445642316287,0.08849557522123894,5.506879357581741,0.5,0.5
