fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.8928571428571429,0.75,0.2727272727272727,0.4,0.0136986301369863,0.7272727272727273,0.676214196762142,0.3748186878057008,0.13095238095238096,2.862251797788988,0.36363636363636365,0.36363636363636365
2,0.9036144578313253,1.0,0.2727272727272727,0.42857142857142855,0.0,0.7272727272727273,0.5972222222222222,0.40364442260161204,0.13253012048192772,3.0456806432667087,0.2727272727272727,0.2727272727272727
3,0.8554216867469879,0.4444444444444444,0.36363636363636365,0.4,0.06944444444444445,0.6363636363636364,0.7405303030303031,0.4235430867935755,0.13253012048192772,3.195825109442433,0.36363636363636365,0.36363636363636365
4,0.9146341463414634,0.6666666666666666,0.6,0.631578947368421,0.041666666666666664,0.4,0.8097222222222222,0.6446591619762351,0.12195121951219512,5.286205128205128,0.6,0.6
5,0.8902439024390244,0.6,0.3,0.4,0.027777777777777776,0.7,0.5611111111111111,0.3581276553885885,0.12195121951219512,2.9366467741864257,0.3,0.3
6,0.8780487804878049,0.5,0.5,0.5,0.06944444444444445,0.5,0.7111111111111112,0.42130377326715995,0.12195121951219512,3.454690940790712,0.5,0.5
7,0.8902439024390244,0.6666666666666666,0.2,0.3076923076923077,0.013888888888888888,0.8,0.6305555555555555,0.27764792555115136,0.12195121951219512,2.2767129895194413,0.3,0.3
8,0.9024390243902439,0.5833333333333334,0.7,0.6363636363636364,0.06944444444444445,0.3,0.7854166666666667,0.4862537086417683,0.12195121951219512,3.9872804108625,0.5,0.5
9,0.8048780487804879,0.2,0.2,0.2,0.1111111111111111,0.8,0.5770833333333334,0.21286281219653863,0.12195121951219512,1.745475060011617,0.2,0.2
10,0.9146341463414634,1.0,0.3,0.46153846153846156,0.0,0.7,0.8388888888888889,0.5465477329687856,0.12195121951219512,4.481691410344042,0.4,0.4
