fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.8867924528301887,0.8571428571428571,0.5454545454545454,0.6666666666666666,0.023809523809523808,0.45454545454545453,0.816017316017316,0.6675569914486171,0.20754716981132076,3.216410958797882,0.5454545454545454,0.5454545454545454
2,0.8301886792452831,0.6,0.5454545454545454,0.5714285714285714,0.09523809523809523,0.45454545454545453,0.6807359307359307,0.39094623243548676,0.20754716981132076,1.8836500290073452,0.5454545454545454,0.5454545454545454
3,0.8076923076923077,0.5714285714285714,0.36363636363636365,0.4444444444444444,0.07317073170731707,0.6363636363636364,0.6984478935698448,0.4966588236325079,0.21153846153846154,2.3478417117173103,0.36363636363636365,0.36363636363636365
4,0.8235294117647058,0.5555555555555556,0.5,0.5263157894736842,0.0975609756097561,0.5,0.7609756097560976,0.4743772206100116,0.19607843137254902,2.419323825111059,0.5,0.5
5,0.8235294117647058,0.6666666666666666,0.2,0.3076923076923077,0.024390243902439025,0.8,0.6170731707317073,0.42721988795518206,0.19607843137254902,2.1788214285714287,0.3,0.3
6,0.8627450980392157,1.0,0.3,0.46153846153846156,0.0,0.7,0.7804878048780487,0.6510741652983032,0.19607843137254902,3.320478243021346,0.5,0.5
7,0.8823529411764706,0.75,0.6,0.6666666666666666,0.04878048780487805,0.4,0.8707317073170732,0.7374771062271062,0.19607843137254902,3.7611332417582415,0.6,0.6
8,0.8627450980392157,0.6666666666666666,0.6,0.631578947368421,0.07317073170731707,0.4,0.851219512195122,0.5711416361416362,0.19607843137254902,2.912822344322344,0.6,0.6
9,0.7058823529411765,0.3076923076923077,0.4,0.34782608695652173,0.21951219512195122,0.6,0.5804878048780489,0.27824386904338455,0.19607843137254902,1.4190437321212612,0.2,0.2
10,0.803921568627451,0.5,0.4,0.4444444444444444,0.0975609756097561,0.6,0.846341463414634,0.5217300827827144,0.19607843137254902,2.6608234221918434,0.5,0.5
