fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.6363636363636364,0.6,0.8181818181818182,0.6923076923076923,0.5454545454545454,0.18181818181818182,0.6198347107438016,0.5550169386856693,0.5,1.1100338773713385,0.5454545454545454,0.5454545454545454
2,0.7272727272727273,0.7777777777777778,0.6363636363636364,0.7,0.18181818181818182,0.36363636363636365,0.7603305785123966,0.8261084874721238,0.5,1.6522169749442477,0.7272727272727273,0.7272727272727273
3,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.2727272727272727,0.2727272727272727,0.6942148760330578,0.6204447068083431,0.5,1.2408894136166861,0.7272727272727273,0.7272727272727273
4,0.85,0.8181818181818182,0.9,0.8571428571428571,0.2,0.1,0.8200000000000001,0.8322546897546896,0.5,1.6645093795093793,0.8,0.8
5,0.8,0.875,0.7,0.7777777777777778,0.1,0.3,0.76,0.8289637649931767,0.5,1.6579275299863534,0.7,0.7
6,0.75,0.7777777777777778,0.7,0.7368421052631579,0.2,0.3,0.6599999999999999,0.706812865497076,0.5,1.413625730994152,0.7,0.7
7,0.85,0.8888888888888888,0.8,0.8421052631578947,0.1,0.2,0.8600000000000001,0.8792600373482726,0.5,1.7585200746965453,0.8,0.8
8,0.75,0.7272727272727273,0.8,0.7619047619047619,0.3,0.2,0.71,0.6635606060606061,0.5,1.3271212121212121,0.7,0.7
9,0.75,0.8571428571428571,0.6,0.7058823529411765,0.1,0.4,0.78,0.8427272727272728,0.5,1.6854545454545455,0.7,0.7
10,0.9,0.8333333333333334,1.0,0.9090909090909091,0.2,0.0,0.8300000000000001,0.716024531024531,0.5,1.432049062049062,0.8,0.8
