fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.9178082191780822,1.0,0.45454545454545453,0.625,0.0,0.5454545454545454,0.7346041055718475,0.5768099786392469,0.1506849315068493,3.827920767333184,0.45454545454545453,0.45454545454545453
2,0.8767123287671232,1.0,0.18181818181818182,0.3076923076923077,0.0,0.8181818181818182,0.6700879765395894,0.4235282997414953,0.1506849315068493,2.8106878073753783,0.36363636363636365,0.36363636363636365
3,0.7397260273972602,0.25,0.36363636363636365,0.2962962962962963,0.1935483870967742,0.6363636363636364,0.6539589442815249,0.27372200579636446,0.1506849315068493,1.8165187657395097,0.18181818181818182,0.18181818181818182
4,0.9166666666666666,0.7,0.7,0.7,0.04838709677419355,0.3,0.8951612903225805,0.638974358974359,0.1388888888888889,4.600615384615384,0.7,0.7
5,0.875,0.5454545454545454,0.6,0.5714285714285714,0.08064516129032258,0.4,0.7338709677419355,0.4368854359925788,0.1388888888888889,3.145575139146567,0.5,0.5
6,0.9305555555555556,1.0,0.5,0.6666666666666666,0.0,0.5,0.7177419354838709,0.6090190688363905,0.1388888888888889,4.384937295622011,0.5,0.5
7,0.9166666666666666,0.75,0.6,0.6666666666666666,0.03225806451612903,0.4,0.8693548387096774,0.6153646715603237,0.1388888888888889,4.43062563523433,0.6,0.6
8,0.9166666666666666,1.0,0.4,0.5714285714285714,0.0,0.6,0.7725806451612904,0.6828655733205242,0.1388888888888889,4.916632127907774,0.6,0.6
9,0.8591549295774648,0.5,0.3,0.375,0.04918032786885246,0.7,0.6622950819672131,0.3151506796668087,0.14084507042253522,2.237569825634342,0.3,0.3
10,0.9014084507042254,1.0,0.3,0.46153846153846156,0.0,0.7,0.6721311475409836,0.4719707765628144,0.14084507042253522,3.350992513595982,0.4,0.4
