fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.2727272727272727,0.2727272727272727,0.7231404958677685,0.6906318827371458,0.5,1.3812637654742916,0.7272727272727273,0.7272727272727273
2,0.7727272727272727,0.875,0.6363636363636364,0.7368421052631579,0.09090909090909091,0.36363636363636365,0.7603305785123966,0.8197953561589926,0.5,1.6395907123179851,0.7272727272727273,0.7272727272727273
3,0.5909090909090909,0.6,0.5454545454545454,0.5714285714285714,0.36363636363636365,0.45454545454545453,0.5082644628099173,0.5649597478544847,0.5,1.1299194957089693,0.5454545454545454,0.5454545454545454
4,0.95,0.9090909090909091,1.0,0.9523809523809523,0.1,0.0,0.97,0.9697979797979799,0.5,1.9395959595959598,0.9,0.9
5,0.7,0.75,0.6,0.6666666666666666,0.2,0.4,0.6699999999999999,0.7188744588744589,0.5,1.4377489177489178,0.6,0.6
6,0.85,1.0,0.7,0.8235294117647058,0.0,0.3,0.93,0.9484848484848485,0.5,1.896969696969697,0.8,0.8
7,0.65,0.6363636363636364,0.7,0.6666666666666666,0.4,0.3,0.71,0.7920432263814616,0.5,1.5840864527629233,0.6,0.6
8,0.8,0.8,0.8,0.8,0.2,0.2,0.77,0.801547619047619,0.5,1.603095238095238,0.8,0.8
9,0.65,0.7142857142857143,0.5,0.5882352941176471,0.2,0.5,0.635,0.6676065162907268,0.5,1.3352130325814535,0.7,0.7
10,0.8,0.75,0.9,0.8181818181818182,0.3,0.1,0.76,0.778044733044733,0.5,1.556089466089466,0.7,0.7
