fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.9298245614035088,0.7142857142857143,0.45454545454545453,0.5555555555555556,0.019417475728155338,0.5454545454545454,0.7422771403353929,0.45084202142630436,0.09649122807017543,4.6723627675089725,0.5454545454545454,0.5454545454545454
2,0.9122807017543859,1.0,0.09090909090909091,0.16666666666666666,0.0,0.9090909090909091,0.6054721977052074,0.22941038851148812,0.09649122807017543,2.3775258445736043,0.18181818181818182,0.18181818181818182
3,0.8859649122807017,0.375,0.2727272727272727,0.3157894736842105,0.04854368932038835,0.7272727272727273,0.6972639011473963,0.31920910641046163,0.09649122807017543,3.30816710279933,0.36363636363636365,0.36363636363636365
4,0.9203539823008849,0.5714285714285714,0.4,0.47058823529411764,0.02912621359223301,0.6,0.7354368932038835,0.38442194809451447,0.08849557522123894,4.343968013468014,0.5,0.5
5,0.9469026548672567,1.0,0.4,0.5714285714285714,0.0,0.6,0.7553398058252427,0.5273850903997963,0.08849557522123894,5.959451521517698,0.5,0.5
6,0.9026548672566371,0.4444444444444444,0.4,0.42105263157894735,0.04854368932038835,0.6,0.7970873786407766,0.3985760073260073,0.08849557522123894,4.5039088827838825,0.4,0.4
7,0.9203539823008849,0.6666666666666666,0.2,0.3076923076923077,0.009708737864077669,0.8,0.7815533980582524,0.41291362126245845,0.08849557522123894,4.66592392026578,0.3,0.3
8,0.9292035398230089,0.6666666666666666,0.4,0.5,0.019417475728155338,0.6,0.7786407766990291,0.44393667873424514,0.08849557522123894,5.01648446969697,0.5,0.5
9,0.9203539823008849,1.0,0.1,0.18181818181818182,0.0,0.9,0.5660194174757281,0.21615425877459238,0.08849557522123894,2.442543124152894,0.2,0.2
10,0.9292035398230089,1.0,0.2,0.3333333333333333,0.0,0.8,0.7359223300970874,0.3837723889703347,0.08849557522123894,4.336627995364783,0.3,0.3
