fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.8412698412698413,0.5555555555555556,0.45454545454545453,0.5,0.07692307692307693,0.5454545454545454,0.673076923076923,0.3518784396158543,0.1746031746031746,2.015303790527166,0.45454545454545453,0.45454545454545453
2,0.8253968253968254,0.5,0.2727272727272727,0.35294117647058826,0.057692307692307696,0.7272727272727273,0.5926573426573427,0.32590214145238067,0.1746031746031746,1.8665304464999986,0.2727272727272727,0.2727272727272727
3,0.7936507936507936,0.375,0.2727272727272727,0.3157894736842105,0.09615384615384616,0.7272727272727273,0.6975524475524475,0.35002604592606235,0.1746031746031746,2.004694626667448,0.45454545454545453,0.45454545454545453
4,0.967741935483871,1.0,0.8,0.8888888888888888,0.0,0.2,0.9596153846153846,0.9163009404388714,0.16129032258064516,5.681065830721003,0.8,0.8
5,0.8870967741935484,0.6666666666666666,0.6,0.631578947368421,0.057692307692307696,0.4,0.6576923076923077,0.40588336783988954,0.16129032258064516,2.5164768806073154,0.6,0.6
6,0.9016393442622951,0.7,0.7,0.7,0.058823529411764705,0.3,0.9254901960784314,0.8370074584857867,0.16393442622950818,5.1057454967633,0.7,0.7
7,0.8852459016393442,0.8,0.4,0.5333333333333333,0.0196078431372549,0.6,0.6549019607843137,0.5125995414438811,0.16393442622950818,3.126857202807675,0.4,0.4
8,0.819672131147541,0.45454545454545453,0.5,0.47619047619047616,0.11764705882352941,0.5,0.7352941176470589,0.4339652160704792,0.16393442622950818,2.6471878180299235,0.4,0.4
9,0.8524590163934426,0.6666666666666666,0.2,0.3076923076923077,0.0196078431372549,0.8,0.5941176470588235,0.3757590426482905,0.16393442622950818,2.2921301601545725,0.3,0.3
10,0.9016393442622951,1.0,0.4,0.5714285714285714,0.0,0.6,0.8803921568627451,0.685692925495557,0.16393442622950818,4.1827268455228985,0.5,0.5
