fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.9047619047619048,0.8571428571428571,0.5454545454545454,0.6666666666666666,0.019230769230769232,0.45454545454545453,0.6931818181818181,0.5261986590259835,0.1746031746031746,3.013683228966997,0.5454545454545454,0.5454545454545454
2,0.8253968253968254,0.5,0.45454545454545453,0.47619047619047616,0.09615384615384616,0.5454545454545454,0.701923076923077,0.36771109168128635,0.1746031746031746,2.105981706901913,0.45454545454545453,0.45454545454545453
3,0.7777777777777778,0.3333333333333333,0.2727272727272727,0.3,0.11538461538461539,0.7272727272727273,0.5996503496503496,0.39172635445362713,0.1746031746031746,2.243523666416228,0.45454545454545453,0.45454545454545453
4,0.9516129032258065,1.0,0.7,0.8235294117647058,0.0,0.3,0.8615384615384616,0.8103714565004887,0.16129032258064516,5.02430303030303,0.7,0.7
5,0.8709677419354839,0.75,0.3,0.42857142857142855,0.019230769230769232,0.7,0.5615384615384615,0.4272097561419642,0.16129032258064516,2.6487004880801783,0.4,0.4
6,0.8524590163934426,0.6666666666666666,0.2,0.3076923076923077,0.0196078431372549,0.8,0.7098039215686275,0.5133428764158987,0.16393442622950818,3.1313915461369826,0.5,0.5
7,0.819672131147541,0.4444444444444444,0.4,0.42105263157894735,0.09803921568627451,0.6,0.6970588235294118,0.35089653767285345,0.16393442622950818,2.140468879804406,0.4,0.4
8,0.8360655737704918,0.5,0.6,0.5454545454545454,0.11764705882352941,0.4,0.792156862745098,0.3902589594190079,0.16393442622950818,2.3805796524559484,0.5,0.5
9,0.819672131147541,0.4,0.2,0.26666666666666666,0.058823529411764705,0.8,0.5294117647058824,0.29582172599510514,0.16393442622950818,1.8045125285701415,0.2,0.2
10,0.8688524590163934,0.6666666666666666,0.4,0.5,0.0392156862745098,0.6,0.8607843137254901,0.5694499944499944,0.16393442622950818,3.4736449661449664,0.4,0.4
