fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.9122807017543859,0.5714285714285714,0.36363636363636365,0.4444444444444444,0.02912621359223301,0.6363636363636364,0.7069726390114739,0.3271327583008153,0.09649122807017543,3.3902849496629948,0.45454545454545453,0.45454545454545453
2,0.9035087719298246,0.5,0.09090909090909091,0.15384615384615385,0.009708737864077669,0.9090909090909091,0.6001765225066196,0.18704917577027624,0.09649122807017543,1.9385096398010448,0.18181818181818182,0.18181818181818182
3,0.9122807017543859,0.6,0.2727272727272727,0.375,0.019417475728155338,0.7272727272727273,0.7268314210061784,0.3263192400892048,0.09649122807017543,3.3818539427426684,0.36363636363636365,0.36363636363636365
4,0.9292035398230089,0.625,0.5,0.5555555555555556,0.02912621359223301,0.5,0.8106796116504854,0.3626004995625396,0.08849557522123894,4.097385645056697,0.5,0.5
5,0.9203539823008849,0.6666666666666666,0.2,0.3076923076923077,0.009708737864077669,0.8,0.8330097087378641,0.4245791784455718,0.08849557522123894,4.797744716434962,0.4,0.4
6,0.9203539823008849,0.6,0.3,0.4,0.019417475728155338,0.7,0.670873786407767,0.41842461492712313,0.08849557522123894,4.7281981486764915,0.3,0.3
7,0.9203539823008849,0.6,0.3,0.4,0.019417475728155338,0.7,0.7155339805825243,0.41109099713474606,0.08849557522123894,4.645328267622631,0.4,0.4
8,0.911504424778761,0.5,0.4,0.4444444444444444,0.038834951456310676,0.6,0.7203883495145631,0.4149475111801615,0.08849557522123894,4.688906876335825,0.4,0.4
9,0.911504424778761,0.5,0.1,0.16666666666666666,0.009708737864077669,0.9,0.5553398058252427,0.16030409154454,0.08849557522123894,1.8114362344533022,0.1,0.1
10,0.9380530973451328,1.0,0.3,0.46153846153846156,0.0,0.7,0.8543689320388349,0.5190023548221949,0.08849557522123894,5.864726609490803,0.5,0.5
