fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.84375,1.0,0.5454545454545454,0.7058823529411765,0.0,0.45454545454545453,0.8398268398268398,0.7985234607677063,0.34375,2.3229773404151457,0.5454545454545454,0.5454545454545454
2,0.6875,0.5555555555555556,0.45454545454545453,0.5,0.19047619047619047,0.5454545454545454,0.5952380952380952,0.4659437128670426,0.34375,1.3554726192495785,0.45454545454545453,0.45454545454545453
3,0.625,0.42857142857142855,0.2727272727272727,0.3333333333333333,0.19047619047619047,0.7272727272727273,0.48484848484848486,0.3734820004556846,0.34375,1.0864930922347187,0.36363636363636365,0.36363636363636365
4,0.8387096774193549,0.6923076923076923,0.9,0.782608695652174,0.19047619047619047,0.1,0.9285714285714285,0.8803418803418803,0.3225806451612903,2.729059829059829,0.7,0.7
5,0.8064516129032258,0.6666666666666666,0.8,0.7272727272727273,0.19047619047619047,0.2,0.8095238095238095,0.6382234432234433,0.3225806451612903,1.9784926739926743,0.7,0.7
6,0.8387096774193549,1.0,0.5,0.6666666666666666,0.0,0.5,0.8047619047619048,0.7794179894179895,0.3225806451612903,2.4161957671957675,0.6,0.6
7,0.7666666666666667,0.6,0.9,0.72,0.3,0.1,0.7125000000000001,0.47268037518037515,0.3333333333333333,1.4180411255411256,0.5,0.5
8,0.8,0.6666666666666666,0.8,0.7272727272727273,0.2,0.2,0.7875,0.6411145771439889,0.3333333333333333,1.9233437314319668,0.6,0.6
9,0.7333333333333333,0.75,0.3,0.42857142857142855,0.05,0.7,0.545,0.5387368378747688,0.3333333333333333,1.6162105136243063,0.4,0.4
10,0.8333333333333334,0.7777777777777778,0.7,0.7368421052631579,0.1,0.3,0.8674999999999999,0.7041558441558442,0.3333333333333333,2.112467532467533,0.7,0.7
