fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.8095238095238095,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.12903225806451613,0.36363636363636365,0.7052785923753666,0.5486573533035948,0.2619047619047619,2.0948735307955437,0.6363636363636364,0.6363636363636364
2,0.7619047619047619,0.5714285714285714,0.36363636363636365,0.4444444444444444,0.0967741935483871,0.6363636363636364,0.6686217008797655,0.5079132231404959,0.2619047619047619,1.9393050338091662,0.45454545454545453,0.45454545454545453
3,0.8095238095238095,0.7142857142857143,0.45454545454545453,0.5555555555555556,0.06451612903225806,0.5454545454545454,0.7155425219941349,0.6170969381495698,0.2619047619047619,2.356188309298357,0.6363636363636364,0.6363636363636364
4,0.975609756097561,0.9090909090909091,1.0,0.9523809523809523,0.03225806451612903,0.0,0.9806451612903226,0.9263455988455989,0.24390243902439024,3.7980169552669554,0.9,0.9
5,0.926829268292683,1.0,0.7,0.8235294117647058,0.0,0.3,0.8999999999999999,0.8394319131161236,0.24390243902439024,3.441670843776107,0.7,0.7
6,0.8780487804878049,0.8571428571428571,0.6,0.7058823529411765,0.03225806451612903,0.4,0.8967741935483872,0.8290715032094342,0.24390243902439024,3.3991931631586803,0.6,0.6
7,0.8292682926829268,0.7142857142857143,0.5,0.5882352941176471,0.06451612903225806,0.5,0.767741935483871,0.5644140482279868,0.24390243902439024,2.314097597734746,0.5,0.5
8,0.8780487804878049,0.8571428571428571,0.6,0.7058823529411765,0.03225806451612903,0.4,0.7419354838709677,0.6504424621666001,0.24390243902439024,2.6668140948830605,0.6,0.6
9,0.7804878048780488,0.6666666666666666,0.2,0.3076923076923077,0.03225806451612903,0.8,0.6258064516129032,0.4736273619808008,0.24390243902439024,1.9418721841212834,0.4,0.4
10,0.825,0.7142857142857143,0.5,0.5882352941176471,0.06666666666666667,0.5,0.8433333333333333,0.6583982683982684,0.25,2.6335930735930737,0.6,0.6
