fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.875,1.0,0.6363636363636364,0.7777777777777778,0.0,0.36363636363636365,0.8225108225108224,0.8116486869347281,0.34375,2.361159816537391,0.6363636363636364,0.6363636363636364
2,0.625,0.4444444444444444,0.36363636363636365,0.4,0.23809523809523808,0.6363636363636364,0.6363636363636364,0.42684958410764856,0.34375,1.241744244676796,0.45454545454545453,0.45454545454545453
3,0.84375,0.8,0.7272727272727273,0.7619047619047619,0.09523809523809523,0.2727272727272727,0.8831168831168831,0.7282828282828283,0.34375,2.1186409550045915,0.7272727272727273,0.7272727272727273
4,0.8387096774193549,0.6923076923076923,0.9,0.782608695652174,0.19047619047619047,0.1,0.9190476190476191,0.8548796954679307,0.3225806451612903,2.6501270559505854,0.8,0.8
5,0.8709677419354839,0.875,0.7,0.7777777777777778,0.047619047619047616,0.3,0.8666666666666667,0.8590626764539808,0.3225806451612903,2.6630942970073406,0.7,0.7
6,0.8709677419354839,1.0,0.6,0.75,0.0,0.4,0.8714285714285714,0.8325974025974024,0.3225806451612903,2.5810519480519476,0.7,0.7
7,0.9,1.0,0.7,0.8235294117647058,0.0,0.3,0.865,0.8577884615384616,0.3333333333333333,2.5733653846153848,0.7,0.7
8,0.9,0.8181818181818182,0.9,0.8571428571428571,0.1,0.1,0.955,0.9332070707070708,0.3333333333333333,2.7996212121212123,0.8,0.8
9,0.7666666666666667,0.6666666666666666,0.6,0.631578947368421,0.15,0.4,0.565,0.5200926838168217,0.3333333333333333,1.5602780514504653,0.6,0.6
10,0.7666666666666667,0.7142857142857143,0.5,0.5882352941176471,0.1,0.5,0.6975,0.566682274790794,0.3333333333333333,1.700046824372382,0.5,0.5
