fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.7735849056603774,0.4444444444444444,0.36363636363636365,0.4,0.11904761904761904,0.6363636363636364,0.6428571428571428,0.33689677640897153,0.20754716981132076,1.6232299226977718,0.36363636363636365,0.36363636363636365
2,0.7547169811320755,0.4,0.36363636363636365,0.38095238095238093,0.14285714285714285,0.6363636363636364,0.6244588744588746,0.344946475606853,0.20754716981132076,1.662014837014837,0.36363636363636365,0.36363636363636365
3,0.8846153846153846,1.0,0.45454545454545453,0.625,0.0,0.5454545454545454,0.7860310421286031,0.6839815264948956,0.21153846153846154,3.2333672161576885,0.5454545454545454,0.5454545454545454
4,0.9019607843137255,0.8571428571428571,0.6,0.7058823529411765,0.024390243902439025,0.4,0.8219512195121952,0.7004375689669806,0.19607843137254902,3.5722316017316014,0.7,0.7
5,0.8823529411764706,0.75,0.6,0.6666666666666666,0.04878048780487805,0.4,0.7073170731707318,0.668409090909091,0.19607843137254902,3.408886363636364,0.6,0.6
6,0.8627450980392157,1.0,0.3,0.46153846153846156,0.0,0.7,0.8073170731707318,0.6852155052155052,0.19607843137254902,3.494599076599077,0.5,0.5
7,0.8627450980392157,0.7142857142857143,0.5,0.5882352941176471,0.04878048780487805,0.5,0.7048780487804878,0.4352102775999835,0.19607843137254902,2.2195724157599157,0.5,0.5
8,0.9019607843137255,1.0,0.5,0.6666666666666666,0.0,0.5,0.8170731707317073,0.7158365508365507,0.19607843137254902,3.6507664092664087,0.6,0.6
9,0.8823529411764706,0.8333333333333334,0.5,0.625,0.024390243902439025,0.5,0.7585365853658537,0.6603220502901354,0.19607843137254902,3.3676424564796905,0.5,0.5
10,0.8235294117647058,0.6666666666666666,0.2,0.3076923076923077,0.024390243902439025,0.8,0.7243902439024391,0.38612615454720717,0.19607843137254902,1.9692433881907565,0.3,0.3
