fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.8181818181818182,0.8888888888888888,0.7272727272727273,0.8,0.09090909090909091,0.2727272727272727,0.8016528925619835,0.8264069264069265,0.5,1.652813852813853,0.7272727272727273,0.7272727272727273
2,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.5619834710743802,0.6243997562777468,0.5,1.2487995125554936,0.5454545454545454,0.5454545454545454
3,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.2727272727272727,0.2727272727272727,0.6611570247933884,0.7495933359569724,0.5,1.4991866719139448,0.7272727272727273,0.7272727272727273
4,0.9,0.8333333333333334,1.0,0.9090909090909091,0.2,0.0,0.885,0.8066991341991342,0.5,1.6133982683982684,0.8,0.8
5,0.9,1.0,0.8,0.8888888888888888,0.0,0.2,0.93,0.9464285714285714,0.5,1.8928571428571428,0.8,0.8
6,0.8,0.8,0.8,0.8,0.2,0.2,0.89,0.8372150072150072,0.5,1.6744300144300144,0.8,0.8
7,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0
8,0.8,0.8,0.8,0.8,0.2,0.2,0.87,0.8772069597069596,0.5,1.7544139194139192,0.8,0.8
9,0.7,0.75,0.6,0.6666666666666666,0.2,0.4,0.53,0.5946058160106147,0.5,1.1892116320212294,0.6,0.6
10,0.75,0.7777777777777778,0.7,0.7368421052631579,0.2,0.3,0.83,0.8447358197358198,0.5,1.6894716394716396,0.7,0.7
