fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.8942307692307693,0.5,0.2727272727272727,0.35294117647058826,0.03225806451612903,0.7272727272727273,0.603128054740958,0.22517648293282247,0.10576923076923077,2.1289412931830487,0.36363636363636365,0.36363636363636365
2,0.8942307692307693,0.5,0.18181818181818182,0.26666666666666666,0.021505376344086023,0.8181818181818182,0.5087976539589443,0.21956840125790078,0.10576923076923077,2.0759194300746984,0.2727272727272727,0.2727272727272727
3,0.8942307692307693,0.5,0.18181818181818182,0.26666666666666666,0.021505376344086023,0.8181818181818182,0.6823069403714564,0.31633600333395534,0.10576923076923077,2.990813122430123,0.18181818181818182,0.18181818181818182
4,0.9223300970873787,0.6666666666666666,0.4,0.5,0.021505376344086023,0.6,0.7967741935483872,0.4189555837116813,0.0970873786407767,4.315242512230317,0.5,0.5
5,0.912621359223301,0.5714285714285714,0.4,0.47058823529411764,0.03225806451612903,0.6,0.7956989247311828,0.44089104132582396,0.0970873786407767,4.541177725655987,0.4,0.4
6,0.9223300970873787,0.6666666666666666,0.4,0.5,0.021505376344086023,0.6,0.8559139784946237,0.4451443189268736,0.0970873786407767,4.584986484946798,0.5,0.5
7,0.9320388349514563,0.7142857142857143,0.5,0.5882352941176471,0.021505376344086023,0.5,0.6591397849462365,0.4120099827899933,0.0970873786407767,4.243702822736931,0.5,0.5
8,0.9215686274509803,0.625,0.5,0.5555555555555556,0.03260869565217391,0.5,0.8097826086956521,0.6134425798431823,0.09803921568627451,6.257114314400459,0.6,0.6
9,0.9019607843137255,0.5,0.2,0.2857142857142857,0.021739130434782608,0.8,0.6847826086956521,0.3018100959247574,0.09803921568627451,3.0784629784325253,0.4,0.4
10,0.9313725490196079,1.0,0.3,0.46153846153846156,0.0,0.7,0.8880434782608696,0.5823254065754065,0.09803921568627451,5.939719147069147,0.5,0.5
