fold,test_auc,test_auc_pr,test_prevalence,test_p_at_k,f75_precision,f75_recall,f75_f1,cal_precision,cal_recall,cal_f1,cal_threshold
1,0.7575757575757576,0.7328168907116275,0.34375,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.46153846153846156,0.5454545454545454,0.5,0.32000000000000006
2,0.7034632034632035,0.5667750364608652,0.34375,0.6363636363636364,0.6,0.5454545454545454,0.5714285714285714,0.6,0.5454545454545454,0.5714285714285714,0.6200000000000001
3,0.6753246753246753,0.6035267305839407,0.34375,0.5454545454545454,0.42857142857142855,0.2727272727272727,0.3333333333333333,0.5833333333333334,0.6363636363636364,0.6086956521739131,0.36000000000000004
4,0.9571428571428571,0.9248737373737375,0.3225806451612903,0.8,0.8,0.8,0.8,0.6923076923076923,0.9,0.782608695652174,0.44000000000000006
5,0.7285714285714285,0.703650221378874,0.3225806451612903,0.6,1.0,0.3,0.46153846153846156,0.46153846153846156,0.6,0.5217391304347826,0.39000000000000007
6,0.8714285714285714,0.8578174603174604,0.3225806451612903,0.8,1.0,0.4,0.5714285714285714,0.8888888888888888,0.8,0.8421052631578947,0.4100000000000001
7,0.8749999999999999,0.7872294372294373,0.3333333333333333,0.7,0.75,0.6,0.6666666666666666,0.6666666666666666,0.6,0.631578947368421,0.33
8,0.775,0.6884920634920634,0.3333333333333333,0.7,0.7777777777777778,0.7,0.7368421052631579,0.5,0.7,0.5833333333333334,0.37000000000000005
9,0.805,0.81765873015873,0.3333333333333333,0.7,1.0,0.5,0.6666666666666666,0.7,0.7,0.7,0.37000000000000005
10,0.83,0.7488842203548085,0.3333333333333333,0.7,1.0,0.1,0.18181818181818182,0.8571428571428571,0.6,0.7058823529411765,0.4600000000000001
