fold,test_auc,test_auc_pr,test_prevalence,test_p_at_k,f75_precision,f75_recall,f75_f1,cal_precision,cal_recall,cal_f1,cal_threshold
1,0.8095238095238095,0.7873474564651035,0.34375,0.6363636363636364,1.0,0.18181818181818182,0.3076923076923077,0.4666666666666667,0.6363636363636364,0.5384615384615384,0.31000000000000005
2,0.5411255411255411,0.49444375069375074,0.34375,0.36363636363636365,0.0,0.0,0.0,0.2857142857142857,0.18181818181818182,0.2222222222222222,0.4000000000000001
3,0.6060606060606061,0.561636224737829,0.34375,0.36363636363636365,0.4166666666666667,0.45454545454545453,0.43478260869565216,0.375,0.5454545454545454,0.4444444444444444,0.45000000000000007
4,0.8523809523809525,0.8612353372434017,0.3225806451612903,0.7,0.7272727272727273,0.8,0.7619047619047619,0.5333333333333333,0.8,0.64,0.43000000000000005
5,0.8761904761904762,0.8332442067736185,0.3225806451612903,0.6,1.0,0.3,0.46153846153846156,0.6,0.6,0.6,0.49000000000000005
6,0.8095238095238095,0.704189149343948,0.3225806451612903,0.6,0.7142857142857143,0.5,0.5882352941176471,0.6666666666666666,0.6,0.631578947368421,0.5700000000000002
7,0.835,0.7713003663003662,0.3333333333333333,0.7,1.0,0.4,0.5714285714285714,0.6666666666666666,0.6,0.631578947368421,0.39000000000000007
8,0.74,0.5555763191057308,0.3333333333333333,0.6,0.5555555555555556,0.5,0.5263157894736842,0.5333333333333333,0.8,0.64,0.33
9,0.775,0.7443796943796943,0.3333333333333333,0.7,0.8,0.4,0.5333333333333333,0.625,0.5,0.5555555555555556,0.44000000000000006
10,0.845,0.8186688311688312,0.3333333333333333,0.7,1.0,0.3,0.46153846153846156,0.875,0.7,0.7777777777777778,0.4700000000000001
