fold,test_auc,test_auc_pr,test_prevalence,test_p_at_k,f75_precision,f75_recall,f75_f1,cal_precision,cal_recall,cal_f1,cal_threshold
1,0.764342453662842,0.41893160639042765,0.09649122807017543,0.5454545454545454,0.5,0.09090909090909091,0.15384615384615385,0.5555555555555556,0.45454545454545453,0.5,0.37000000000000005
2,0.6301853486319506,0.3366058424768986,0.09649122807017543,0.36363636363636365,0.5,0.2727272727272727,0.35294117647058826,0.42857142857142855,0.2727272727272727,0.3333333333333333,0.39000000000000007
3,0.7135922330097088,0.3637002732549568,0.09649122807017543,0.36363636363636365,0.5,0.09090909090909091,0.15384615384615385,0.6,0.2727272727272727,0.375,0.45000000000000007
4,0.8009708737864077,0.47655372405372404,0.08849557522123894,0.6,0.75,0.3,0.42857142857142855,0.5,0.6,0.5454545454545454,0.25000000000000006
5,0.8543689320388349,0.47138766285449185,0.08849557522123894,0.3,0.6666666666666666,0.2,0.3076923076923077,0.75,0.3,0.42857142857142855,0.4800000000000001
6,0.5723300970873786,0.24535366406814302,0.08849557522123894,0.3,0.42857142857142855,0.3,0.35294117647058826,0.3,0.3,0.3,0.34
7,0.7883495145631068,0.45772579057462776,0.08849557522123894,0.5,0.8,0.4,0.5333333333333333,0.35294117647058826,0.6,0.4444444444444444,0.36000000000000004
8,0.8,0.5850941302921501,0.08849557522123894,0.6,0.6666666666666666,0.4,0.5,0.5384615384615384,0.7,0.6086956521739131,0.28
9,0.5271844660194174,0.16985655334907096,0.08849557522123894,0.2,0.25,0.1,0.14285714285714285,0.2857142857142857,0.2,0.23529411764705882,0.42000000000000004
10,0.8951456310679612,0.4073216566320015,0.08849557522123894,0.5,0.3333333333333333,0.1,0.15384615384615385,0.5555555555555556,0.5,0.5263157894736842,0.24000000000000005
