fold,test_auc,test_auc_pr,test_prevalence,test_p_at_k,f75_precision,f75_recall,f75_f1,cal_precision,cal_recall,cal_f1,cal_threshold
1,0.8340688437775816,0.4711093624080406,0.09649122807017543,0.5454545454545454,0.75,0.2727272727272727,0.4,0.5,0.5454545454545454,0.5217391304347826,0.43000000000000005
2,0.6610767872903796,0.2844675802245703,0.09649122807017543,0.18181818181818182,0.5,0.18181818181818182,0.26666666666666666,0.3333333333333333,0.18181818181818182,0.23529411764705882,0.43000000000000005
3,0.6372462488967344,0.34320755787146906,0.09649122807017543,0.2727272727272727,0.5,0.09090909090909091,0.15384615384615385,0.6666666666666666,0.18181818181818182,0.2857142857142857,0.4700000000000001
4,0.7883495145631068,0.3770673292147909,0.08849557522123894,0.4,0.5,0.4,0.4444444444444444,0.5,0.4,0.4444444444444444,0.5700000000000002
5,0.7708737864077669,0.5444842086018556,0.08849557522123894,0.5,0.8333333333333334,0.5,0.625,0.375,0.6,0.46153846153846156,0.31000000000000005
6,0.7592233009708738,0.5485047534151856,0.08849557522123894,0.5,0.8,0.4,0.5333333333333333,0.5555555555555556,0.5,0.5263157894736842,0.33
7,0.7174757281553398,0.3949894973663446,0.08849557522123894,0.4,1.0,0.2,0.3333333333333333,0.6666666666666666,0.2,0.3076923076923077,0.38000000000000006
8,0.8233009708737864,0.5613297895881542,0.08849557522123894,0.5,0.6,0.3,0.4,0.5555555555555556,0.5,0.5263157894736842,0.35000000000000003
9,0.629126213592233,0.3124597624597625,0.08849557522123894,0.3,0.6666666666666666,0.2,0.3076923076923077,0.2857142857142857,0.2,0.23529411764705882,0.43000000000000005
10,0.8538834951456311,0.4739993592809231,0.08849557522123894,0.4,0.5714285714285714,0.4,0.47058823529411764,0.4,0.4,0.4,0.45000000000000007
