fold,test_auc,test_auc_pr,test_prevalence,test_p_at_k,f75_precision,f75_recall,f75_f1,cal_precision,cal_recall,cal_f1,cal_threshold
1,0.7233892321270963,0.22057816419687334,0.02091254752851711,0.2727272727272727,0.0,0.0,0.0,0.2857142857142857,0.18181818181818182,0.2222222222222222,0.37000000000000005
2,0.654368932038835,0.10078303034236709,0.02091254752851711,0.18181818181818182,0.0,0.0,0.0,0.25,0.09090909090909091,0.13333333333333333,0.33
3,0.6052074139452781,0.2340747615477332,0.02091254752851711,0.2727272727272727,0.0,0.0,0.0,0.375,0.2727272727272727,0.3157894736842105,0.28
4,0.7332038834951456,0.10762783733949433,0.01904761904761905,0.2,0.0,0.0,0.0,0.25,0.2,0.2222222222222222,0.38000000000000006
5,0.6135922330097087,0.2598463695492491,0.01904761904761905,0.3,0.6666666666666666,0.2,0.3076923076923077,0.3333333333333333,0.2,0.25,0.35000000000000003
6,0.645631067961165,0.23733189024289641,0.01904761904761905,0.2,1.0,0.1,0.18181818181818182,0.2,0.2,0.2,0.38000000000000006
7,0.7161165048543688,0.37095612097871555,0.01904761904761905,0.4,1.0,0.2,0.3333333333333333,0.75,0.3,0.42857142857142855,0.45000000000000007
8,0.6953398058252427,0.26608443210348787,0.01904761904761905,0.3,0.4,0.2,0.26666666666666666,0.3,0.3,0.3,0.28
9,0.6233009708737866,0.09060401162802593,0.01904761904761905,0.1,0.0,0.0,0.0,0.25,0.1,0.14285714285714285,0.45000000000000007
10,0.8182524271844661,0.21028084338170175,0.01904761904761905,0.4,0.25,0.1,0.14285714285714285,0.375,0.3,0.3333333333333333,0.25000000000000006
