fold,test_auc,test_auc_pr,test_prevalence,test_p_at_k,f75_precision,f75_recall,f75_f1,cal_precision,cal_recall,cal_f1,cal_threshold
1,0.7762237762237761,0.47638207380854447,0.1746031746031746,0.36363636363636365,1.0,0.09090909090909091,0.16666666666666666,0.375,0.5454545454545454,0.4444444444444444,0.33
2,0.6695804195804196,0.31139284147951196,0.1746031746031746,0.36363636363636365,0.42857142857142855,0.2727272727272727,0.3333333333333333,0.3,0.2727272727272727,0.2857142857142857,0.4100000000000001
3,0.6590909090909091,0.3587304378406893,0.1746031746031746,0.45454545454545453,0.375,0.2727272727272727,0.3157894736842105,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.5100000000000001
4,0.8596153846153847,0.7570722557012879,0.16129032258064516,0.7,0.8333333333333334,0.5,0.625,0.6363636363636364,0.7,0.6666666666666666,0.24000000000000005
5,0.8557692307692307,0.6296852764094143,0.16129032258064516,0.5,1.0,0.2,0.3333333333333333,0.6666666666666666,0.4,0.5,0.4800000000000001
6,0.7235294117647059,0.5231147514652007,0.16393442622950818,0.5,1.0,0.2,0.3333333333333333,0.5,0.3,0.375,0.5600000000000002
7,0.7450980392156863,0.44657612400160507,0.16393442622950818,0.3,0.4,0.2,0.26666666666666666,0.3333333333333333,0.4,0.36363636363636365,0.4000000000000001
8,0.7411764705882353,0.47905024485669645,0.16393442622950818,0.5,0.5,0.3,0.375,0.5714285714285714,0.4,0.47058823529411764,0.5400000000000001
9,0.5705882352941176,0.3094399655799597,0.16393442622950818,0.3,0.5,0.1,0.16666666666666666,0.2857142857142857,0.2,0.23529411764705882,0.4700000000000001
10,0.7431372549019608,0.5678438858710226,0.16393442622950818,0.5,1.0,0.3,0.46153846153846156,0.5,0.5,0.5,0.5200000000000001
