fold,test_auc,test_auc_pr,test_prevalence,test_p_at_k,f75_precision,f75_recall,f75_f1,cal_precision,cal_recall,cal_f1,cal_threshold
1,0.7132867132867133,0.4998277456069664,0.1746031746031746,0.45454545454545453,1.0,0.09090909090909091,0.16666666666666666,0.5714285714285714,0.36363636363636365,0.4444444444444444,0.4600000000000001
2,0.5769230769230769,0.3190056731219617,0.1746031746031746,0.2727272727272727,0.0,0.0,0.0,0.2,0.09090909090909091,0.125,0.5000000000000001
3,0.722027972027972,0.4390508664555851,0.1746031746031746,0.45454545454545453,0.3333333333333333,0.18181818181818182,0.23529411764705882,0.42857142857142855,0.2727272727272727,0.3333333333333333,0.26000000000000006
4,0.8519230769230769,0.6297844944429385,0.16129032258064516,0.7,0.8333333333333334,0.5,0.625,0.6363636363636364,0.7,0.6666666666666666,0.4000000000000001
5,0.7115384615384615,0.44107775011052475,0.16129032258064516,0.4,0.6666666666666666,0.2,0.3076923076923077,0.2857142857142857,0.4,0.3333333333333333,0.45000000000000007
6,0.8058823529411765,0.6988149350649351,0.16393442622950818,0.6,0.8333333333333334,0.5,0.625,0.6666666666666666,0.6,0.631578947368421,0.21000000000000002
7,0.7450980392156863,0.5218644286747736,0.16393442622950818,0.5,1.0,0.2,0.3333333333333333,0.6,0.3,0.4,0.35000000000000003
8,0.8294117647058823,0.661550949050949,0.16393442622950818,0.5,0.625,0.5,0.5555555555555556,0.5,0.6,0.5454545454545454,0.39000000000000007
9,0.6411764705882352,0.34543512043512037,0.16393442622950818,0.4,0.3333333333333333,0.1,0.15384615384615385,0.2857142857142857,0.2,0.23529411764705882,0.43000000000000005
10,0.8098039215686275,0.44412626589097176,0.16393442622950818,0.5,0.5714285714285714,0.4,0.47058823529411764,0.5714285714285714,0.4,0.47058823529411764,0.5600000000000002
