fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.9629824100813862,0.9580152671755725,0.6587926509186351,0.7807153965785381,0.0032088681446907816,0.34120734908136485,0.9479908396806292,0.8462061568046911,0.10002625360987136,8.459840554511992,0.7847769028871391,0.7847769028871391
2,0.9690207403517984,0.9781818181818182,0.7060367454068242,0.8201219512195121,0.001750291715285881,0.29396325459317585,0.9709724149125467,0.9085266408064311,0.10002625360987136,9.08288182370524,0.8267716535433071,0.8267716535433071
3,0.9624474789915967,0.976,0.6404199475065617,0.7733755942947702,0.0017508024511234317,0.35958005249343833,0.953655814908167,0.8679397832406659,0.10005252100840337,8.67484171805894,0.7952755905511811,0.7952755905511811
4,0.9684873949579832,0.9887640449438202,0.6929133858267716,0.8148148148148148,0.0008754012255617158,0.30708661417322836,0.9610894494622371,0.8828403822113211,0.10005252100840337,8.82376948939819,0.800524934383202,0.800524934383202
5,0.9629726890756303,0.9838709677419355,0.6404199475065617,0.7758346581875993,0.0011672016340822876,0.35958005249343833,0.96840207492301,0.9159225383216398,0.10005252100840337,9.15441739088925,0.8530183727034121,0.8530183727034121
6,0.9598214285714286,0.9871794871794872,0.6062992125984252,0.751219512195122,0.0008754012255617158,0.3937007874015748,0.9515465804591758,0.8566747969108299,0.10005252100840337,8.562250988547087,0.7716535433070866,0.7716535433070866
7,0.9655987394957983,0.9401408450704225,0.7007874015748031,0.8030075187969925,0.004960606944849723,0.2992125984251969,0.9526130688289,0.8526492828005918,0.10005252100840337,8.52201697875237,0.7821522309711286,0.7821522309711286
8,0.9658613445378151,0.9597069597069597,0.6876640419947506,0.8012232415902141,0.0032098044937262913,0.3123359580052493,0.9717623749030204,0.8931668210287603,0.10005252100840337,8.92697967054467,0.8267716535433071,0.8267716535433071
9,0.9666403992645127,0.9633699633699634,0.6921052631578948,0.8055130168453293,0.0029180040852057193,0.3078947368421053,0.9654431526730454,0.8996074070508742,0.09981612818492251,9.012645785901784,0.8342105263157895,0.8342105263157895
10,0.9642763330706593,0.9621212121212122,0.6684210526315789,0.7888198757763976,0.0029180040852057193,0.33157894736842103,0.9540679280635204,0.8535765592160474,0.09981612818492251,8.551489370882875,0.8052631578947368,0.8052631578947368
