fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.8818897637795275,0.9532710280373832,0.8031496062992126,0.8717948717948718,0.03937007874015748,0.1968503937007874,0.9385337659564208,0.9472586514360202,0.5,1.8945173028720403,0.8661417322834646,0.8661417322834646
2,0.9146981627296588,0.9759036144578314,0.8503937007874016,0.908835904628331,0.02099737532808399,0.14960629921259844,0.9757648404185698,0.9784841781375938,0.5,1.9569683562751876,0.910761154855643,0.910761154855643
3,0.8963254593175853,0.9631901840490797,0.8241469816272966,0.8882602545968883,0.031496062992125984,0.17585301837270342,0.9583186944151666,0.956962140254562,0.5,1.913924280509124,0.9002624671916011,0.9002624671916011
4,0.905511811023622,0.9584569732937686,0.847769028871391,0.8997214484679665,0.03674540682414698,0.15223097112860892,0.965328152878528,0.9715601414075051,0.5,1.9431202828150103,0.9081364829396326,0.9081364829396326
5,0.9278215223097113,0.9657142857142857,0.8871391076115486,0.9247606019151847,0.031496062992125984,0.11286089238845144,0.9704638298165484,0.9775520042110665,0.5,1.955104008422133,0.9212598425196851,0.9212598425196851
6,0.9068241469816273,0.9505813953488372,0.8582677165354331,0.9020689655172414,0.04461942257217848,0.14173228346456693,0.965407375259195,0.9665950242288779,0.5,1.9331900484577558,0.910761154855643,0.910761154855643
7,0.9028871391076115,0.960960960960961,0.8398950131233596,0.896358543417367,0.03412073490813648,0.16010498687664043,0.9673844903245362,0.9717673022681017,0.5,1.9435346045362034,0.9028871391076115,0.9028871391076115
8,0.9173228346456693,0.9368131868131868,0.89501312335958,0.9154362416107382,0.06036745406824147,0.10498687664041995,0.971035608737884,0.9717806988165021,0.5,1.9435613976330042,0.9186351706036745,0.9186351706036745
9,0.9105263157894737,0.9534883720930233,0.8631578947368421,0.9060773480662984,0.042105263157894736,0.1368421052631579,0.9666031855955678,0.9705090967226172,0.5,1.9410181934452344,0.9078947368421053,0.9078947368421053
10,0.9039473684210526,0.960960960960961,0.8421052631578947,0.8976157082748948,0.034210526315789476,0.15789473684210525,0.9593317174515235,0.9650998922862808,0.5,1.9301997845725616,0.8789473684210526,0.8789473684210526
