fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.931758530183727,0.9808429118773946,0.6719160104986877,0.7975077881619937,0.0032808398950131233,0.32808398950131235,0.9472887001329559,0.9003259806748968,0.2,4.501629903374484,0.8188976377952756,0.8188976377952756
2,0.9459317585301837,0.9793103448275862,0.7454068241469817,0.8464977645305514,0.003937007874015748,0.2545931758530184,0.9708272194322166,0.9346669317858066,0.2,4.673334658929033,0.863517060367454,0.863517060367454
3,0.9411764705882353,0.9621993127147767,0.7349081364829396,0.8333333333333334,0.007222586999343401,0.2650918635170604,0.9689011706760556,0.9150697306482791,0.20010504201680673,4.572946895418172,0.8661417322834646,0.8661417322834646
4,0.9490546218487395,0.9829931972789115,0.7585301837270341,0.8562962962962963,0.003282994090610637,0.24146981627296588,0.9732543691395109,0.9269786597675759,0.20010504201680673,4.632460283982846,0.8503937007874016,0.8503937007874016
5,0.9359243697478992,0.9675090252707581,0.7034120734908137,0.8145896656534954,0.005909389363099146,0.29658792650918636,0.9692441186151797,0.9014060453168119,0.20010504201680673,4.504664331451994,0.8530183727034121,0.8530183727034121
6,0.9390756302521008,0.974910394265233,0.7139107611548556,0.8242424242424242,0.004596191726854892,0.28608923884514437,0.9677740955394365,0.9246138014709668,0.20010504201680673,4.620642199476958,0.8530183727034121,0.8530183727034121
7,0.9427521008403361,0.9927536231884058,0.7191601049868767,0.8340943683409436,0.0013131976362442547,0.28083989501312334,0.9678921454581803,0.9357117316935799,0.20010504201680673,4.6761027221642415,0.863517060367454,0.863517060367454
8,0.9480042016806722,0.97,0.7637795275590551,0.8546255506607929,0.005909389363099146,0.23622047244094488,0.9761022157194237,0.9369244317570828,0.20010504201680673,4.682163039541957,0.8661417322834646,0.8661417322834646
9,0.9448239621650026,0.9725085910652921,0.7447368421052631,0.8435171385991058,0.005252790544977019,0.25526315789473686,0.9643155821266891,0.9307919397171263,0.19968470835522859,4.661308056004451,0.8578947368421053,0.8578947368421053
10,0.9411455596426694,0.971830985915493,0.7263157894736842,0.8313253012048193,0.005252790544977019,0.2736842105263158,0.9617634861941458,0.923054334481086,0.19968470835522859,4.622558943467123,0.8526315789473684,0.8526315789473684
