fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.9474868717179294,0.9839357429718876,0.6430446194225722,0.7777777777777778,0.00175054704595186,0.3569553805774278,0.9522349914138193,0.8881128006086448,0.14291072768192048,6.214458599534507,0.8057742782152231,0.8057742782152231
2,0.9606151537884471,0.9893617021276596,0.7322834645669292,0.8416289592760181,0.001312910284463895,0.2677165354330709,0.9726861822797315,0.926122454948395,0.14291072768192048,6.480426417040475,0.8503937007874016,0.8503937007874016
3,0.9501125281320331,0.9881889763779528,0.6587926509186351,0.7905511811023622,0.001312910284463895,0.34120734908136485,0.9684223826507463,0.9182762663660252,0.14291072768192048,6.425523690634707,0.8372703412073491,0.8372703412073491
4,0.9576144036009002,0.975177304964539,0.7217847769028871,0.8295625942684767,0.003063457330415755,0.2782152230971129,0.9638398318372129,0.9063814309906286,0.14291072768192048,6.342291063047286,0.8293963254593176,0.8293963254593176
5,0.9598649662415604,0.9724137931034482,0.7401574803149606,0.8405365126676602,0.00350109409190372,0.25984251968503935,0.9726172631046939,0.9316526899608725,0.14291072768192048,6.519123547075291,0.8792650918635171,0.8792650918635171
6,0.9504876219054764,0.9770114942528736,0.6692913385826772,0.794392523364486,0.00262582056892779,0.33070866141732286,0.9666086596943434,0.9046327614432209,0.14291072768192048,6.330054965899284,0.8057742782152231,0.8057742782152231
7,0.9527381845461366,0.967032967032967,0.6929133858267716,0.8073394495412844,0.003938730853391685,0.30708661417322836,0.9624901646593957,0.8849109901940941,0.14291072768192048,6.1920543303345275,0.8346456692913385,0.8346456692913385
8,0.9617404351087772,0.979381443298969,0.7480314960629921,0.8482142857142857,0.00262582056892779,0.25196850393700787,0.9714961778574177,0.9072677695076609,0.14291072768192048,6.348493106318698,0.8503937007874016,0.8503937007874016
9,0.9590840840840841,0.985663082437276,0.7236842105263158,0.834597875569044,0.0017513134851138354,0.27631578947368424,0.9708959351092266,0.9254090441887938,0.14264264264264265,6.487604457155123,0.8473684210526315,0.8473684210526315
10,0.9590840840840841,0.985663082437276,0.7236842105263158,0.834597875569044,0.0017513134851138354,0.27631578947368424,0.9599709650659047,0.9087505475125708,0.14264264264264265,6.37081962782497,0.8368421052631579,0.8368421052631579
