fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.9648201627723813,0.984313725490196,0.6587926509186351,0.789308176100629,0.0011668611435239206,0.34120734908136485,0.9583007929143047,0.8800194219618975,0.10002625360987136,8.797884457356608,0.8136482939632546,0.8136482939632546
2,0.9724337096350748,0.9726027397260274,0.7454068241469817,0.8439821693907875,0.002333722287047841,0.2545931758530184,0.9576147643154873,0.8680671421381966,0.10002625360987136,8.678393029932785,0.8110236220472441,0.8110236220472441
3,0.9608718487394958,0.9754098360655737,0.6246719160104987,0.7616,0.0017508024511234317,0.3753280839895013,0.9606456218067576,0.8690730051768403,0.10005252100840337,8.686167988749101,0.7769028871391076,0.7769028871391076
4,0.9637605042016807,0.9802371541501976,0.6509186351706037,0.7823343848580442,0.0014590020426028597,0.34908136482939633,0.959424425608894,0.8636366685765237,0.10005252100840337,8.631833159945936,0.8031496062992126,0.8031496062992126
5,0.9658613445378151,0.9700374531835206,0.6797900262467191,0.7993827160493827,0.0023344032681645753,0.32020997375328086,0.9708957813013379,0.9055333674846149,0.10005252100840337,9.050580218848854,0.8188976377952756,0.8188976377952756
6,0.959296218487395,0.9556451612903226,0.6220472440944882,0.753577106518283,0.0032098044937262913,0.3779527559055118,0.9663495156189806,0.8694116051219606,0.10005252100840337,8.68955221077277,0.7874015748031497,0.7874015748031497
7,0.9640231092436975,0.9728682170542635,0.6587926509186351,0.7856025039123631,0.0020426028596440037,0.34120734908136485,0.9441428152382616,0.8594362707275914,0.10005252100840337,8.589851230789154,0.7926509186351706,0.7926509186351706
8,0.96875,0.9781021897810219,0.7034120734908137,0.8183206106870229,0.0017508024511234317,0.29658792650918636,0.9622084006350677,0.8990716397212786,0.10005252100840337,8.985996861046269,0.8293963254593176,0.8293963254593176
9,0.9663777252429735,0.9598540145985401,0.6921052631578948,0.8042813455657493,0.0032098044937262913,0.3078947368421053,0.9671163976471673,0.871017065375043,0.09981612818492251,8.726215704954706,0.8236842105263158,0.8236842105263158
10,0.9682164433937483,0.9814126394052045,0.6947368421052632,0.8135593220338984,0.0014590020426028597,0.30526315789473685,0.961478506596225,0.8890465354574605,0.09981612818492251,8.90684252759619,0.8105263157894737,0.8105263157894737
