fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.9206036745406824,0.9744525547445255,0.7007874015748031,0.815267175572519,0.006124234470691163,0.2992125984251969,0.9413524752975431,0.9019161726537884,0.25,3.6076646906151537,0.8110236220472441,0.8110236220472441
2,0.9468503937007874,0.9746835443037974,0.8083989501312336,0.8837876614060258,0.00699912510936133,0.19160104986876642,0.973773947547895,0.9515334632602015,0.25,3.806133853040806,0.8713910761154856,0.8713910761154856
3,0.9186351706036745,0.9812734082397003,0.6876640419947506,0.808641975308642,0.004374453193350831,0.3123359580052493,0.9720367959254437,0.9432183992742416,0.25,3.7728735970969662,0.847769028871391,0.847769028871391
4,0.937007874015748,0.9495268138801262,0.7900262467191601,0.8624641833810889,0.01399825021872266,0.2099737532808399,0.9568685804038275,0.929479841801168,0.25,3.717919367204672,0.8582677165354331,0.8582677165354331
5,0.9264609323703218,0.9559322033898305,0.7401574803149606,0.834319526627219,0.01138353765323993,0.25984251968503935,0.962007759100165,0.9267627913881552,0.25016414970453055,3.7046187172812606,0.8661417322834646,0.8661417322834646
6,0.9310571240971767,0.956953642384106,0.7585301837270341,0.8462664714494875,0.01138353765323993,0.24146981627296588,0.9664159208645329,0.9314329572791099,0.25016414970453055,3.7232871231918225,0.863517060367454,0.863517060367454
7,0.9349967170059094,0.9828767123287672,0.7532808398950132,0.8528974739970282,0.0043782837127845885,0.24671916010498687,0.9670950719601381,0.9428782978169558,0.25016414970453055,3.769038445079327,0.8661417322834646,0.8661417322834646
8,0.9468154957321077,0.9777070063694268,0.8057742782152231,0.883453237410072,0.006129597197898424,0.1942257217847769,0.9780833000078143,0.9609781792037095,0.25016414970453055,3.841390464375983,0.9002624671916011,0.9002624671916011
9,0.9402102496714849,0.9832775919732442,0.7736842105263158,0.865979381443299,0.0043782837127845885,0.22631578947368422,0.9673702645405107,0.943051796637249,0.24967148488830487,3.777170617057613,0.8789473684210526,0.8789473684210526
10,0.9349540078843627,0.9667774086378738,0.7657894736842106,0.8546255506607929,0.008756567425569177,0.23421052631578948,0.9595377454143238,0.9340327614644532,0.24967148488830487,3.7410470077602573,0.8605263157894737,0.8605263157894737
