fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.9116360454943132,0.9516129032258065,0.7742782152230971,0.85383502170767,0.01968503937007874,0.22572178477690288,0.9519929595414748,0.9341804305418374,0.3333333333333333,2.8025412916255124,0.8530183727034121,0.8530183727034121
2,0.9238845144356955,0.9681528662420382,0.7979002624671916,0.874820143884892,0.013123359580052493,0.2020997375328084,0.9669332671998678,0.952758634454787,0.3333333333333333,2.8582759033643614,0.8766404199475065,0.8766404199475065
3,0.9063867016622922,0.9363057324840764,0.7716535433070866,0.8460431654676259,0.026246719160104987,0.2283464566929134,0.9578347490028313,0.9370729623932393,0.3333333333333333,2.8112188871797184,0.8503937007874016,0.8503937007874016
4,0.9221347331583553,0.9620253164556962,0.7979002624671916,0.8723098995695839,0.015748031496062992,0.2020997375328084,0.9536669628894813,0.9433320203946659,0.3333333333333333,2.829996061183998,0.8530183727034121,0.8530183727034121
5,0.9247594050743657,0.9202279202279202,0.847769028871391,0.8825136612021858,0.03674540682414698,0.15223097112860892,0.9659447096671971,0.9470141184435295,0.3333333333333333,2.8410423553305884,0.884514435695538,0.884514435695538
6,0.9151356080489939,0.9409937888198758,0.7952755905511811,0.8620199146514936,0.024934383202099737,0.2047244094488189,0.9608417550168434,0.9362030902143914,0.3333333333333333,2.8086092706431742,0.8792650918635171,0.8792650918635171
7,0.9168126094570929,0.9965277777777778,0.7532808398950132,0.8579970104633782,0.001314060446780552,0.24671916010498687,0.9674968355630973,0.9581386508179867,0.3336252189141856,2.871901152845514,0.89501312335958,0.89501312335958
8,0.9334500875656743,0.987220447284345,0.8110236220472441,0.8904899135446686,0.005256241787122208,0.1889763779527559,0.9744844640806233,0.9499495152229447,0.3336252189141856,2.847355239854601,0.9028871391076115,0.9028871391076115
9,0.9255039439088519,0.9652996845425867,0.8052631578947368,0.8780487804878049,0.01445466491458607,0.19473684210526315,0.9611383913133689,0.9498949722306954,0.33304119193689746,2.8521846403032196,0.881578947368421,0.881578947368421
10,0.9114811568799299,0.9603960396039604,0.7657894736842106,0.8521229868228404,0.01576872536136662,0.23421052631578948,0.9551317518500588,0.9291024349426344,0.33304119193689746,2.789752311235647,0.8736842105263158,0.8736842105263158
