fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.889763779527559,0.9597523219814241,0.8136482939632546,0.8806818181818182,0.03412073490813648,0.18635170603674542,0.9415683275810995,0.949785556287192,0.5,1.899571112574384,0.8792650918635171,0.8792650918635171
2,0.910761154855643,0.9589442815249267,0.8582677165354331,0.9058171745152355,0.03674540682414698,0.14173228346456693,0.9591901406025035,0.9590915026722574,0.5,1.9181830053445148,0.9002624671916011,0.9002624671916011
3,0.916010498687664,0.9515669515669516,0.8766404199475065,0.912568306010929,0.04461942257217848,0.12335958005249344,0.9695338279565447,0.9751694805318598,0.5,1.9503389610637196,0.9186351706036745,0.9186351706036745
4,0.9133858267716536,0.9701492537313433,0.8530183727034121,0.9078212290502793,0.026246719160104987,0.14698162729658792,0.9643740398591907,0.9683415693247862,0.5,1.9366831386495724,0.9028871391076115,0.9028871391076115
5,0.9186351706036745,0.9650145772594753,0.868766404199475,0.914364640883978,0.031496062992125984,0.13123359580052493,0.9697094949745456,0.973638508301494,0.5,1.947277016602988,0.926509186351706,0.926509186351706
6,0.9081364829396326,0.9641791044776119,0.847769028871391,0.9022346368715084,0.031496062992125984,0.15223097112860892,0.9675670462452037,0.9751531472384707,0.5,1.9503062944769414,0.9186351706036745,0.9186351706036745
7,0.9146981627296588,0.9619883040935673,0.863517060367454,0.9100968188105117,0.03412073490813648,0.13648293963254593,0.9602510316131744,0.9665192028968353,0.5,1.9330384057936707,0.905511811023622,0.905511811023622
8,0.916010498687664,0.9515669515669516,0.8766404199475065,0.912568306010929,0.04461942257217848,0.12335958005249344,0.9682524920605396,0.9640296054342034,0.5,1.9280592108684067,0.926509186351706,0.926509186351706
9,0.9157894736842105,0.9463276836158192,0.881578947368421,0.9128065395095368,0.05,0.11842105263157894,0.9691897506925208,0.9736718815554894,0.5,1.947343763110979,0.9157894736842105,0.9157894736842105
10,0.9052631578947369,0.9476744186046512,0.8578947368421053,0.9005524861878453,0.04736842105263158,0.14210526315789473,0.955180055401662,0.9440352424975469,0.5,1.8880704849950938,0.8973684210526316,0.8973684210526316
