fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.9639532107901647,0.9872881355932204,0.6115485564304461,0.7552674230145867,0.0007878151260504202,0.3884514435695538,0.9505606376408829,0.8553110796072683,0.09095249462878968,9.403932053739755,0.7769028871391076,0.7769028871391076
2,0.9699212222487468,0.9811320754716981,0.6824146981627297,0.804953560371517,0.0013130252100840337,0.31758530183727035,0.9746472407860782,0.8968205077541256,0.09095249462878968,9.860317866094572,0.8031496062992126,0.8031496062992126
3,0.9622821675817618,0.9826839826839827,0.5958005249343832,0.7418300653594772,0.0010504201680672268,0.4041994750656168,0.968916109750987,0.866253036618441,0.09095249462878968,9.524236142768109,0.8031496062992126,0.8031496062992126
4,0.968488899498687,0.959409594095941,0.6824146981627297,0.7975460122699386,0.002888655462184874,0.31758530183727035,0.965746928692737,0.8573322740553871,0.09095249462878968,9.426154582724454,0.800524934383202,0.800524934383202
5,0.9682501790403437,0.9696969696969697,0.6719160104986877,0.7937984496124031,0.0021008403361344537,0.32808398950131235,0.9668790252321401,0.8853793858994053,0.09095249462878968,9.73452558407509,0.8398950131233596,0.8398950131233596
6,0.9632370494151349,0.9913419913419913,0.6010498687664042,0.7483660130718954,0.0005252100840336134,0.3989501312335958,0.9675203742914488,0.8797385120161221,0.09095249462878968,9.6725055822455,0.7874015748031497,0.7874015748031497
7,0.9670565767486273,0.9919028340080972,0.6430446194225722,0.7802547770700637,0.0005252100840336134,0.3569553805774278,0.9610786243631311,0.8726366485275546,0.09095249462878968,9.594422363994559,0.8057742782152231,0.8057742782152231
8,0.9692050608737168,0.9809160305343512,0.6745406824146981,0.7993779160186625,0.0013130252100840337,0.32545931758530183,0.9723540991199628,0.8815556628411283,0.09095249462878968,9.692484702471093,0.8293963254593176,0.8293963254593176
9,0.9696752626552053,0.9809885931558935,0.6789473684210526,0.80248833592535,0.0013130252100840337,0.32105263157894737,0.9672697368421052,0.8816591669019139,0.09073543457497613,9.71681208154004,0.8105263157894737,0.8105263157894737
10,0.9639446036294174,0.9561752988047809,0.631578947368421,0.7606973058637084,0.002888655462184874,0.3684210526315789,0.9534297600619195,0.8314439153417617,0.09073543457497613,9.163387151187626,0.7763157894736842,0.7763157894736842
