fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.958781832501969,0.9666666666666667,0.6089238845144357,0.7471819645732689,0.002333722287047841,0.3910761154855643,0.9553625844902409,0.8544173264479166,0.10002625360987136,8.541930699317884,0.7847769028871391,0.7847769028871391
2,0.9708584930427934,0.972027972027972,0.7296587926509186,0.8335832083958021,0.002333722287047841,0.27034120734908135,0.9584964182569361,0.8619460378419304,0.10002625360987136,8.617198052860664,0.8110236220472441,0.8110236220472441
3,0.9621848739495799,0.979757085020243,0.6351706036745407,0.7707006369426752,0.0014590020426028597,0.3648293963254593,0.9676400239873723,0.8832194918377829,0.10005252100840337,8.82755859558603,0.8083989501312336,0.8083989501312336
4,0.9658613445378151,0.9597069597069597,0.6876640419947506,0.8012232415902141,0.0032098044937262913,0.3123359580052493,0.9642808728278677,0.858171167413957,0.10005252100840337,8.577206838615087,0.8031496062992126,0.8031496062992126
5,0.9634978991596639,0.9618320610687023,0.6614173228346457,0.7838258164852255,0.0029180040852057193,0.33858267716535434,0.9649203829095334,0.8864392471715599,0.10005252100840337,8.859739247320997,0.8267716535433071,0.8267716535433071
6,0.9616596638655462,0.9795918367346939,0.6299212598425197,0.7667731629392971,0.0014590020426028597,0.3700787401574803,0.9620192281917489,0.8778702347666787,0.10005252100840337,8.774094104964599,0.7952755905511811,0.7952755905511811
7,0.9629726890756303,0.9651162790697675,0.6535433070866141,0.7793427230046949,0.0026262036766851473,0.3464566929133858,0.9655790399996322,0.8826058127582249,0.10005252100840337,8.82142502620294,0.7874015748031497,0.7874015748031497
8,0.9666491596638656,0.9568345323741008,0.6981627296587927,0.8072837632776935,0.0035016049022468633,0.30183727034120733,0.967427109253596,0.8955000975878833,0.10005252100840337,8.950300187964986,0.821522309711286,0.821522309711286
9,0.9663777252429735,0.9883720930232558,0.6710526315789473,0.799373040752351,0.0008754012255617158,0.32894736842105265,0.9691037120083547,0.9024873550713672,0.09981612818492251,9.041498317780777,0.8184210526315789,0.8184210526315789
10,0.966903073286052,0.9847328244274809,0.6789473684210526,0.8037383177570093,0.0011672016340822876,0.32105263157894737,0.9623953741956291,0.8750510088077527,0.09981612818492251,8.766629448766091,0.7947368421052632,0.7947368421052632
