fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.926509186351706,0.9890909090909091,0.7139107611548556,0.8292682926829268,0.0026246719160104987,0.28608923884514437,0.9503172339678013,0.914185717431714,0.25,3.656742869726856,0.8320209973753281,0.8320209973753281
2,0.9448818897637795,0.9513677811550152,0.821522309711286,0.8816901408450705,0.01399825021872266,0.1784776902887139,0.9679998989627608,0.9320017117916503,0.25,3.728006847166601,0.8713910761154856,0.8713910761154856
3,0.9225721784776902,0.9518900343642611,0.7270341207349081,0.8244047619047619,0.012248468941382326,0.27296587926509186,0.9680791213434278,0.9322064775394721,0.25,3.7288259101578882,0.8582677165354331,0.8582677165354331
4,0.9455380577427821,0.9869281045751634,0.7926509186351706,0.8791848617176128,0.003499562554680665,0.2073490813648294,0.9610317739153996,0.9353312814478341,0.25,3.7413251257913362,0.8661417322834646,0.8661417322834646
5,0.9271175311884439,0.9753521126760564,0.7270341207349081,0.8330827067669173,0.006129597197898424,0.27296587926509186,0.9664906159934913,0.9427225243599909,0.25016414970453055,3.768415760105685,0.884514435695538,0.884514435695538
6,0.9264609323703218,0.9752650176678446,0.7244094488188977,0.8313253012048193,0.006129597197898424,0.2755905511811024,0.9616963378702005,0.9314366750171204,0.25016414970453055,3.7233019843860213,0.8556430446194225,0.8556430446194225
7,0.9323703217334208,0.9727891156462585,0.7506561679790026,0.8474074074074074,0.0070052539404553416,0.24934383202099739,0.9680258881825411,0.9395835386376843,0.25016414970453055,3.755868056024129,0.8556430446194225,0.8556430446194225
8,0.9402495075508864,0.967741935483871,0.7874015748031497,0.8683068017366136,0.008756567425569177,0.2125984251968504,0.9804873340044403,0.9477841765958077,0.25016414970453055,3.7886490838724804,0.889763779527559,0.889763779527559
9,0.938239159001314,0.9735099337748344,0.7736842105263158,0.8621700879765396,0.0070052539404553416,0.22631578947368422,0.9696469720711585,0.9372642919160994,0.24967148488830487,3.7539901376218507,0.8789473684210526,0.8789473684210526
10,0.9329829172141918,0.9572368421052632,0.7657894736842106,0.8508771929824561,0.01138353765323993,0.23421052631578948,0.9584915660429533,0.9312484272475093,0.24967148488830487,3.729895016501866,0.8421052631578947,0.8421052631578947
