fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.9378555798687089,0.9760956175298805,0.6430446194225722,0.7753164556962026,0.0031512605042016808,0.3569553805774278,0.9457765389620415,0.8812154463414966,0.16673960612691466,5.284979776615013,0.7874015748031497,0.7874015748031497
2,0.9553610503282276,0.9573770491803278,0.7664041994750657,0.8513119533527697,0.006827731092436975,0.2335958005249344,0.968474988420565,0.9143225597585394,0.16673960612691466,5.483535561806463,0.8556430446194225,0.8556430446194225
3,0.9417943107221006,0.9732824427480916,0.6692913385826772,0.7931570762052877,0.003676470588235294,0.33070866141732286,0.9678767176161803,0.913761630836112,0.16673960612691466,5.480171460526289,0.8320209973753281,0.8320209973753281
4,0.9549234135667396,0.9793103448275862,0.7454068241469817,0.8464977645305514,0.0031512605042016808,0.2545931758530184,0.9701209223847019,0.9202433709839107,0.16673960612691466,5.519044888971748,0.8451443569553806,0.8451443569553806
5,0.9527352297592998,0.9595959595959596,0.7480314960629921,0.8407079646017699,0.0063025210084033615,0.25196850393700787,0.960858752949999,0.8985498325957654,0.16673960612691466,5.388940597063843,0.8582677165354331,0.8582677165354331
6,0.9404814004376367,0.9803921568627451,0.6561679790026247,0.7861635220125787,0.0026260504201680674,0.3438320209973753,0.9648715785526809,0.9109033346955238,0.16673960612691466,5.463029185772367,0.8162729658792651,0.8162729658792651
7,0.9457330415754923,0.974169741697417,0.6929133858267716,0.8098159509202454,0.003676470588235294,0.30708661417322836,0.9622124440327311,0.8987419681387396,0.16673960612691466,5.390092906028924,0.8293963254593176,0.8293963254593176
8,0.9540481400437637,0.9791666666666666,0.7401574803149606,0.8430493273542601,0.0031512605042016808,0.25984251968503935,0.9735823463243565,0.8949424809948173,0.16673960612691466,5.367305955572593,0.8398950131233596,0.8398950131233596
9,0.9535901926444834,0.9858156028368794,0.7315789473684211,0.8398791540785498,0.0021008403361344537,0.26842105263157895,0.9711120632463511,0.9277673301355172,0.16637478108581435,5.576369952709267,0.8394736842105263,0.8394736842105263
10,0.9474605954465849,0.9744525547445255,0.7026315789473684,0.8165137614678899,0.003676470588235294,0.29736842105263156,0.9707236842105263,0.9254593908770888,0.16637478108581435,5.56249802306124,0.85,0.85
