fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.9497374343585896,0.9625468164794008,0.6745406824146981,0.7932098765432098,0.00437636761487965,0.32545931758530183,0.9533354009085846,0.8661100657514093,0.14291072768192048,6.060497205494113,0.8031496062992126,0.8031496062992126
2,0.9606151537884471,0.9859154929577465,0.7349081364829396,0.8421052631578947,0.00175054704595186,0.2650918635170604,0.9701292808858412,0.9211821889769499,0.14291072768192048,6.445857521817713,0.8503937007874016,0.8503937007874016
3,0.9504876219054764,0.9806949806949807,0.6666666666666666,0.79375,0.002188183807439825,0.3333333333333333,0.9686434983373249,0.9165803307933111,0.14291072768192048,6.413656592900177,0.8241469816272966,0.8241469816272966
4,0.9561140285071268,0.9680851063829787,0.7165354330708661,0.8235294117647058,0.003938730853391685,0.28346456692913385,0.9603576905184446,0.8922838036726116,0.14291072768192048,6.243644673467671,0.8293963254593176,0.8293963254593176
5,0.9564891222805701,0.9715302491103203,0.7165354330708661,0.824773413897281,0.00350109409190372,0.28346456692913385,0.9692126558578427,0.9237185916923887,0.14291072768192048,6.463605683600809,0.8556430446194225,0.8556430446194225
6,0.9531132783195799,0.9776119402985075,0.6876640419947506,0.8073959938366718,0.00262582056892779,0.3123359580052493,0.9680685975522206,0.907253068625535,0.14291072768192048,6.348390238728809,0.8451443569553806,0.8451443569553806
7,0.9512378094523631,0.9630996309963099,0.6850393700787402,0.8006134969325154,0.00437636761487965,0.31496062992125984,0.9650878432318499,0.9068991202679915,0.14291072768192048,6.345913529224318,0.8293963254593176,0.8293963254593176
8,0.9624906226556639,0.9895470383275261,0.7454068241469817,0.8502994011976048,0.001312910284463895,0.2545931758530184,0.97580362629726,0.9219060968507671,0.14291072768192048,6.450922976913766,0.8661417322834646,0.8661417322834646
9,0.9557057057057057,0.9645390070921985,0.7157894736842105,0.8217522658610272,0.0043782837127845885,0.28421052631578947,0.9668984468614619,0.9001353709280587,0.14264264264264265,6.310422705664075,0.8315789473684211,0.8315789473684211
10,0.9542042042042042,0.9708029197080292,0.7,0.8134556574923547,0.0035026269702276708,0.3,0.9567079915199557,0.8804529942282969,0.14264264264264265,6.172438885853113,0.8263157894736842,0.8263157894736842
