fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.9426695842450766,0.9770992366412213,0.6719160104986877,0.7962674961119751,0.0031512605042016808,0.32808398950131235,0.9584008800370541,0.9046514182179779,0.16673960612691466,5.425534096136691,0.8267716535433071,0.8267716535433071
2,0.9566739606126915,0.9607843137254902,0.7716535433070866,0.8558951965065502,0.0063025210084033615,0.2283464566929134,0.9645241955049736,0.9078788131429851,0.16673960612691466,5.444889994833914,0.84251968503937,0.84251968503937
3,0.9452954048140044,0.9848484848484849,0.6824146981627297,0.8062015503875969,0.0021008403361344537,0.31758530183727035,0.9724195780674475,0.9353597886944945,0.16673960612691466,5.609703719598215,0.8582677165354331,0.8582677165354331
4,0.9549234135667396,0.9826388888888888,0.7427821522309711,0.8460388639760837,0.0026260504201680674,0.2572178477690289,0.9625784368865655,0.9022352208451803,0.16673960612691466,5.4110432536252935,0.8398950131233596,0.8398950131233596
5,0.9470459518599562,0.9545454545454546,0.7165354330708661,0.8185907046476761,0.006827731092436975,0.28346456692913385,0.9662528397185646,0.9072748964460432,0.16673960612691466,5.4412680797354565,0.8398950131233596,0.8398950131233596
6,0.9470459518599562,0.9676258992805755,0.7060367454068242,0.8163884673748103,0.004726890756302521,0.29396325459317585,0.9709301043251947,0.9032033055612579,0.16673960612691466,5.416849221016993,0.8372703412073491,0.8372703412073491
7,0.9461706783369803,0.9708029197080292,0.6981627296587927,0.8122137404580153,0.004201680672268907,0.30183727034120733,0.9652010410463399,0.9211662034796677,0.16673960612691466,5.524579461813755,0.84251968503937,0.84251968503937
8,0.9601750547045952,0.9647435897435898,0.7900262467191601,0.8686868686868687,0.005777310924369748,0.2099737532808399,0.980137133593595,0.9437243973150372,0.16673960612691466,5.659869416968137,0.8792650918635171,0.8792650918635171
9,0.9531523642732049,0.9595959595959596,0.75,0.8419497784342689,0.0063025210084033615,0.25,0.9700595698805838,0.9191254577527928,0.16637478108581435,5.524427751335208,0.8552631578947368,0.8552631578947368
10,0.9487740805604203,0.9518900343642611,0.7289473684210527,0.8256333830104322,0.007352941176470588,0.2710526315789474,0.9661184210526315,0.9179279074375223,0.16637478108581435,5.517229843650792,0.8394736842105263,0.8394736842105263
