fold,test_auc,test_auc_pr,test_prevalence,test_p_at_k,f75_precision,f75_recall,f75_f1,cal_precision,cal_recall,cal_f1,cal_threshold
1,0.8225108225108224,0.8037000645553278,0.34375,0.7272727272727273,0.75,0.5454545454545454,0.631578947368421,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.5900000000000002
2,0.722943722943723,0.601021327397039,0.34375,0.5454545454545454,0.6666666666666666,0.18181818181818182,0.2857142857142857,0.5555555555555556,0.45454545454545453,0.5,0.6000000000000002
3,0.8528138528138528,0.7712703962703962,0.34375,0.6363636363636364,0.8333333333333334,0.45454545454545453,0.5882352941176471,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.5600000000000002
4,0.8285714285714286,0.8697580645161291,0.3225806451612903,0.8,1.0,0.7,0.8235294117647058,0.5,0.8,0.6153846153846154,0.5100000000000001
5,0.719047619047619,0.5540804088384733,0.3225806451612903,0.6,0.5714285714285714,0.4,0.47058823529411764,0.5,0.6,0.5454545454545454,0.43000000000000005
6,0.819047619047619,0.8100358422939068,0.3225806451612903,0.8,0.7142857142857143,0.5,0.5882352941176471,0.7777777777777778,0.7,0.7368421052631579,0.5300000000000001
7,0.79,0.6479420141262245,0.3333333333333333,0.7,0.5714285714285714,0.4,0.47058823529411764,0.5714285714285714,0.8,0.6666666666666666,0.5200000000000001
8,0.84,0.7669536019536018,0.3333333333333333,0.7,0.6153846153846154,0.8,0.6956521739130435,0.5714285714285714,0.8,0.6666666666666666,0.6200000000000001
9,0.655,0.6331829640947289,0.3333333333333333,0.6,0.5,0.3,0.375,0.6666666666666666,0.6,0.631578947368421,0.6900000000000002
10,0.755,0.6099034350582337,0.3333333333333333,0.7,0.6666666666666666,0.4,0.5,0.5833333333333334,0.7,0.6363636363636364,0.5700000000000002
