fold,test_auc,test_auc_pr,test_prevalence,test_p_at_k,f75_precision,f75_recall,f75_f1,cal_precision,cal_recall,cal_f1,cal_threshold
1,0.6115702479338843,0.6525946275946276,0.5,0.5454545454545454,0.6,0.5454545454545454,0.5714285714285714,0.6,0.5454545454545454,0.5714285714285714,0.7000000000000002
2,0.5537190082644627,0.5806277056277056,0.5,0.5454545454545454,0.5833333333333334,0.6363636363636364,0.6086956521739131,0.5833333333333334,0.6363636363636364,0.6086956521739131,0.7000000000000002
3,0.8512396694214877,0.8824970484061394,0.5,0.8181818181818182,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.6700000000000002
4,0.75,0.8058026695526694,0.5,0.7,0.7272727272727273,0.8,0.7619047619047619,0.5714285714285714,0.8,0.6666666666666666,0.49000000000000005
5,0.73,0.7536343262001156,0.5,0.7,0.8571428571428571,0.6,0.7058823529411765,0.6363636363636364,0.7,0.6666666666666666,0.6800000000000002
6,0.8899999999999999,0.888470695970696,0.5,0.8,0.7777777777777778,0.7,0.7368421052631579,0.7692307692307693,1.0,0.8695652173913043,0.6000000000000002
7,0.7999999999999999,0.8437426900584797,0.5,0.8,0.7272727272727273,0.8,0.7619047619047619,0.6666666666666666,0.8,0.7272727272727273,0.5000000000000001
8,0.8600000000000001,0.8097546897546899,0.5,0.8,0.8888888888888888,0.8,0.8421052631578947,0.75,0.9,0.8181818181818182,0.6000000000000002
9,0.5900000000000001,0.5975595238095237,0.5,0.6,0.5714285714285714,0.4,0.47058823529411764,0.625,0.5,0.5555555555555556,0.39000000000000007
10,0.82,0.8373809523809523,0.5,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.5900000000000002
