fold,test_auc,test_auc_pr,test_prevalence,test_p_at_k,f75_precision,f75_recall,f75_f1,cal_precision,cal_recall,cal_f1,cal_threshold
1,0.8164165931156222,0.34682658646346765,0.09649122807017543,0.45454545454545453,0.4,0.18181818181818182,0.25,0.4375,0.6363636363636364,0.5185185185185185,0.5500000000000002
2,0.7166813768755517,0.3146607125105906,0.09649122807017543,0.36363636363636365,0.3076923076923077,0.36363636363636365,0.3333333333333333,0.25,0.36363636363636365,0.2962962962962963,0.6000000000000002
3,0.7740511915269197,0.37875773873731633,0.09649122807017543,0.36363636363636365,0.2857142857142857,0.36363636363636365,0.32,0.35294117647058826,0.5454545454545454,0.42857142857142855,0.6500000000000001
4,0.7165048543689321,0.47779270855708444,0.08849557522123894,0.5,0.4166666666666667,0.5,0.45454545454545453,0.3125,0.5,0.38461538461538464,0.5800000000000002
5,0.7495145631067961,0.36646541915987285,0.08849557522123894,0.3,0.375,0.3,0.3333333333333333,0.21052631578947367,0.4,0.27586206896551724,0.5900000000000002
6,0.7563106796116505,0.5005084809280015,0.08849557522123894,0.5,0.4444444444444444,0.4,0.42105263157894735,0.4444444444444444,0.4,0.42105263157894735,0.7000000000000002
7,0.6242718446601943,0.25811425642114816,0.08849557522123894,0.4,0.25,0.1,0.14285714285714285,0.3125,0.5,0.38461538461538464,0.5400000000000001
8,0.8135922330097087,0.43029102383314505,0.08849557522123894,0.4,0.26666666666666666,0.4,0.32,0.2222222222222222,0.4,0.2857142857142857,0.6500000000000001
9,0.6902912621359224,0.2849912840589225,0.08849557522123894,0.2,0.2222222222222222,0.2,0.21052631578947367,0.1875,0.3,0.23076923076923078,0.6300000000000001
10,0.8543689320388349,0.39909197784576955,0.08849557522123894,0.3,0.35294117647058826,0.6,0.4444444444444444,0.35294117647058826,0.6,0.4444444444444444,0.7200000000000002
