fold,test_auc,test_auc_pr,test_prevalence,test_p_at_k,f75_precision,f75_recall,f75_f1,cal_precision,cal_recall,cal_f1,cal_threshold
1,0.8251748251748252,0.5837447905629723,0.1746031746031746,0.6363636363636364,0.6,0.2727272727272727,0.375,0.6666666666666666,0.5454545454545454,0.6,0.6000000000000002
2,0.6905594405594405,0.30684614349172157,0.1746031746031746,0.2727272727272727,0.2857142857142857,0.18181818181818182,0.2222222222222222,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.5600000000000002
3,0.8513986013986014,0.6619924615614271,0.1746031746031746,0.6363636363636364,0.6666666666666666,0.5454545454545454,0.6,0.7,0.6363636363636364,0.6666666666666666,0.6600000000000001
4,0.8480769230769231,0.5731113681639998,0.16129032258064516,0.5,0.4117647058823529,0.7,0.5185185185185185,0.3888888888888889,0.7,0.5,0.5200000000000001
5,0.6576923076923077,0.37849593476896826,0.16129032258064516,0.5,0.5,0.3,0.375,0.4444444444444444,0.4,0.42105263157894735,0.5500000000000002
6,0.7872549019607842,0.5748933018968039,0.16393442622950818,0.5,0.3125,0.5,0.38461538461538464,0.35,0.7,0.4666666666666667,0.5100000000000001
7,0.6745098039215687,0.37610999591093264,0.16393442622950818,0.4,0.3333333333333333,0.5,0.4,0.35294117647058826,0.6,0.4444444444444444,0.5500000000000002
8,0.8686274509803922,0.6861461251167134,0.16393442622950818,0.6,0.46153846153846156,0.6,0.5217391304347826,0.4666666666666667,0.7,0.56,0.6200000000000001
9,0.7392156862745097,0.4916511600944886,0.16393442622950818,0.4,0.42857142857142855,0.3,0.35294117647058826,0.36363636363636365,0.4,0.38095238095238093,0.5100000000000001
10,0.8058823529411765,0.5257956487956488,0.16393442622950818,0.6,0.5,0.3,0.375,0.5454545454545454,0.6,0.5714285714285714,0.5800000000000002
