fold,test_auc,test_auc_pr,test_prevalence,test_p_at_k,f75_precision,f75_recall,f75_f1,cal_precision,cal_recall,cal_f1,cal_threshold
1,0.6779346866725507,0.11597516519601835,0.010566762728146013,0.09090909090909091,0.06451612903225806,0.18181818181818182,0.09523809523809523,0.25,0.09090909090909091,0.13333333333333333,0.9500000000000002
2,0.6803177405119154,0.025085186278790545,0.010566762728146013,0.0,0.038461538461538464,0.09090909090909091,0.05405405405405406,0.038461538461538464,0.09090909090909091,0.05405405405405406,0.7400000000000002
3,0.7728155339805824,0.15709115580396224,0.010566762728146013,0.18181818181818182,0.15,0.2727272727272727,0.1935483870967742,0.15,0.2727272727272727,0.1935483870967742,0.7700000000000002
4,0.6728155339805825,0.05560184307979635,0.009615384615384616,0.1,0.06896551724137931,0.2,0.10256410256410256,0.05555555555555555,0.1,0.07142857142857142,0.8400000000000002
5,0.7989320388349515,0.037232727951974395,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000002
6,0.6847572815533981,0.01626125687904308,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300000000000002
7,0.565631067961165,0.040690232902496515,0.009615384615384616,0.1,0.0,0.0,0.0,0.09523809523809523,0.2,0.12903225806451613,0.5800000000000002
8,0.6916504854368932,0.18020444885492282,0.009615384615384616,0.2,0.08,0.2,0.11428571428571428,0.09090909090909091,0.2,0.125,0.7700000000000002
9,0.6812621359223301,0.1201397967223833,0.009615384615384616,0.1,0.1111111111111111,0.1,0.10526315789473684,0.09090909090909091,0.1,0.09523809523809523,0.7200000000000002
10,0.6967961165048544,0.1246668912039257,0.009615384615384616,0.1,0.041666666666666664,0.1,0.058823529411764705,0.041666666666666664,0.1,0.058823529411764705,0.7400000000000002
