fold,test_auc,test_auc_pr,test_prevalence,test_p_at_k,f75_precision,f75_recall,f75_f1,cal_precision,cal_recall,cal_f1,cal_threshold
1,0.66090026478376,0.077858008230601,0.02091254752851711,0.09090909090909091,0.125,0.09090909090909091,0.10526315789473684,0.13333333333333333,0.18181818181818182,0.15384615384615385,0.6600000000000001
2,0.6245366284201236,0.07860141960004953,0.02091254752851711,0.09090909090909091,0.027777777777777776,0.09090909090909091,0.0425531914893617,0.06666666666666667,0.09090909090909091,0.07692307692307693,0.8600000000000002
3,0.8783759929390997,0.17898909409891112,0.02091254752851711,0.36363636363636365,0.2,0.36363636363636365,0.25806451612903225,0.2,0.36363636363636365,0.25806451612903225,0.7700000000000002
4,0.6510679611650485,0.2346214029561571,0.01904761904761905,0.3,0.19047619047619047,0.4,0.25806451612903225,0.14285714285714285,0.4,0.21052631578947367,0.6800000000000002
5,0.7427184466019418,0.09515448443595972,0.01904761904761905,0.1,0.25,0.1,0.14285714285714285,0.08333333333333333,0.1,0.09090909090909091,0.5800000000000002
6,0.6920388349514563,0.16874475977216352,0.01904761904761905,0.2,0.2,0.2,0.2,0.2222222222222222,0.2,0.21052631578947367,0.7700000000000002
7,0.718640776699029,0.0711190050067716,0.01904761904761905,0.0,0.045454545454545456,0.1,0.0625,0.0,0.0,0.0,0.8500000000000002
8,0.8258252427184466,0.28859500106851604,0.01904761904761905,0.3,0.11538461538461539,0.3,0.16666666666666666,0.125,0.3,0.17647058823529413,0.7600000000000002
9,0.6840776699029126,0.1359726969967114,0.01904761904761905,0.1,0.14285714285714285,0.1,0.11764705882352941,0.058823529411764705,0.1,0.07407407407407407,0.6400000000000001
10,0.8345631067961166,0.26649382730152654,0.01904761904761905,0.2,0.15,0.3,0.2,0.15384615384615385,0.2,0.17391304347826086,0.9000000000000002
