fold,test_auc,test_auc_pr,test_prevalence,test_p_at_k,f75_precision,f75_recall,f75_f1,cal_precision,cal_recall,cal_f1,cal_threshold
1,0.8367166813768756,0.4858127355589106,0.09649122807017543,0.45454545454545453,0.5,0.18181818181818182,0.26666666666666666,0.5,0.18181818181818182,0.26666666666666666,0.7000000000000002
2,0.7263901147396293,0.40827418701183515,0.09649122807017543,0.2727272727272727,1.0,0.18181818181818182,0.3076923076923077,0.5,0.2727272727272727,0.35294117647058826,0.5600000000000002
3,0.8729037952338923,0.5470704090934857,0.09649122807017543,0.5454545454545454,0.6,0.2727272727272727,0.375,0.5,0.45454545454545453,0.47619047619047616,0.5700000000000002
4,0.6961165048543689,0.3982121685952612,0.08849557522123894,0.4,0.4166666666666667,0.5,0.45454545454545453,0.42857142857142855,0.6,0.5,0.7100000000000002
5,0.7058252427184466,0.2780145247827743,0.08849557522123894,0.4,0.23076923076923078,0.6,0.3333333333333333,0.18181818181818182,0.6,0.27906976744186046,0.42000000000000004
6,0.8038834951456312,0.549963333569891,0.08849557522123894,0.4,0.35714285714285715,0.5,0.4166666666666667,0.3333333333333333,0.5,0.4,0.6500000000000001
7,0.6009708737864077,0.37980197582632325,0.08849557522123894,0.4,0.4,0.2,0.26666666666666666,0.2857142857142857,0.4,0.3333333333333333,0.5500000000000002
8,0.8320388349514563,0.4369638517078026,0.08849557522123894,0.3,0.3333333333333333,0.4,0.36363636363636365,0.3125,0.5,0.38461538461538464,0.5800000000000002
9,0.6611650485436893,0.3187506393244756,0.08849557522123894,0.2,0.2222222222222222,0.2,0.21052631578947367,0.18181818181818182,0.2,0.19047619047619047,0.7300000000000002
10,0.7048543689320388,0.26118483076377813,0.08849557522123894,0.2,0.16666666666666666,0.1,0.125,0.25,0.4,0.3076923076923077,0.5700000000000002
