fold,test_auc,test_auc_pr,test_prevalence,test_p_at_k,f75_precision,f75_recall,f75_f1,cal_precision,cal_recall,cal_f1,cal_threshold
1,0.5835834068843777,0.0433735111051098,0.010566762728146013,0.09090909090909091,0.1111111111111111,0.09090909090909091,0.1,0.038461538461538464,0.09090909090909091,0.05405405405405406,0.6100000000000001
2,0.6752868490732569,0.034489172458137374,0.010566762728146013,0.09090909090909091,0.05,0.18181818181818182,0.0784313725490196,0.07692307692307693,0.09090909090909091,0.08333333333333333,0.8900000000000002
3,0.7803177405119153,0.10785316142910158,0.010566762728146013,0.18181818181818182,0.1875,0.2727272727272727,0.2222222222222222,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.8800000000000002
4,0.680485436893204,0.07732664390526321,0.009615384615384616,0.1,0.05714285714285714,0.2,0.08888888888888889,0.05555555555555555,0.1,0.07142857142857142,0.8500000000000002
5,0.6779611650485436,0.08111816869727796,0.009615384615384616,0.2,0.09090909090909091,0.2,0.125,0.0,0.0,0.0,0.9500000000000002
6,0.526504854368932,0.044500103756684235,0.009615384615384616,0.1,0.04,0.1,0.05714285714285714,0.041666666666666664,0.1,0.058823529411764705,0.7600000000000002
7,0.6766990291262136,0.07709994150724882,0.009615384615384616,0.1,0.07142857142857142,0.1,0.08333333333333333,0.037037037037037035,0.1,0.05405405405405406,0.6100000000000001
8,0.5407766990291263,0.12632709118946836,0.009615384615384616,0.1,0.043478260869565216,0.2,0.07142857142857142,0.058823529411764705,0.2,0.09090909090909091,0.8000000000000002
9,0.7018446601941748,0.07138680878210442,0.009615384615384616,0.1,0.047619047619047616,0.1,0.06451612903225806,0.1,0.1,0.1,0.8800000000000002
10,0.5401941747572816,0.050729655935338666,0.009615384615384616,0.1,0.047619047619047616,0.1,0.06451612903225806,0.05555555555555555,0.1,0.07142857142857142,0.7700000000000002
