fold,test_auc,test_auc_pr,test_prevalence,test_p_at_k,f75_precision,f75_recall,f75_f1,cal_precision,cal_recall,cal_f1,cal_threshold
1,0.6663724624889673,0.3405836190602358,0.09649122807017543,0.36363636363636365,0.25,0.45454545454545453,0.3225806451612903,0.21739130434782608,0.45454545454545453,0.29411764705882354,0.7000000000000002
2,0.7550750220653133,0.23496752193520054,0.09649122807017543,0.18181818181818182,0.22727272727272727,0.45454545454545453,0.30303030303030304,0.21428571428571427,0.5454545454545454,0.3076923076923077,0.5500000000000002
3,0.7978817299205647,0.5356381050402429,0.09649122807017543,0.45454545454545453,0.6666666666666666,0.36363636363636365,0.47058823529411764,0.5555555555555556,0.45454545454545453,0.5,0.6200000000000001
4,0.6330097087378641,0.3982689222579847,0.08849557522123894,0.3,0.29411764705882354,0.5,0.37037037037037035,0.3333333333333333,0.5,0.4,0.7700000000000002
5,0.7242718446601941,0.29710494076702404,0.08849557522123894,0.4,0.4,0.6,0.48,0.4,0.6,0.48,0.7400000000000002
6,0.6631067961165048,0.43625243755045584,0.08849557522123894,0.3,1.0,0.3,0.46153846153846156,0.3076923076923077,0.4,0.34782608695652173,0.5500000000000002
7,0.7703883495145631,0.3747744393083376,0.08849557522123894,0.4,0.35714285714285715,0.5,0.4166666666666667,0.35294117647058826,0.6,0.4444444444444444,0.6100000000000001
8,0.8708737864077669,0.4961248439450687,0.08849557522123894,0.5,0.3333333333333333,0.7,0.45161290322580644,0.3181818181818182,0.7,0.4375,0.5800000000000002
9,0.5854368932038835,0.24914772763037799,0.08849557522123894,0.2,0.3333333333333333,0.2,0.25,0.2,0.2,0.2,0.6200000000000001
10,0.8524271844660194,0.48562264036049196,0.08849557522123894,0.4,0.35,0.7,0.4666666666666667,0.2916666666666667,0.7,0.4117647058823529,0.5100000000000001
