fold,test_auc,test_auc_pr,test_prevalence,test_p_at_k,f75_precision,f75_recall,f75_f1,cal_precision,cal_recall,cal_f1,cal_threshold
1,0.6914335664335665,0.46843114976577255,0.1746031746031746,0.45454545454545453,0.375,0.5454545454545454,0.4444444444444444,0.35294117647058826,0.5454545454545454,0.42857142857142855,0.6600000000000001
2,0.7185314685314685,0.426130019227813,0.1746031746031746,0.45454545454545453,0.3888888888888889,0.6363636363636364,0.4827586206896552,0.4,0.7272727272727273,0.5161290322580645,0.49000000000000005
3,0.8479020979020979,0.620270816527501,0.1746031746031746,0.45454545454545453,0.5,0.45454545454545453,0.47619047619047616,0.5384615384615384,0.6363636363636364,0.5833333333333334,0.6500000000000001
4,0.7500000000000001,0.5838450386459754,0.16129032258064516,0.5,0.4375,0.7,0.5384615384615384,0.3888888888888889,0.7,0.5,0.6100000000000001
5,0.8884615384615385,0.5410730446024563,0.16129032258064516,0.6,0.45,0.9,0.6,0.391304347826087,0.9,0.5454545454545454,0.1
6,0.8098039215686275,0.6478021978021978,0.16393442622950818,0.5,0.45454545454545453,0.5,0.47619047619047616,0.38461538461538464,0.5,0.43478260869565216,0.4800000000000001
7,0.6294117647058822,0.4658908908806628,0.16393442622950818,0.5,1.0,0.1,0.18181818181818182,0.625,0.5,0.5555555555555556,0.5700000000000002
8,0.8862745098039216,0.7991911764705882,0.16393442622950818,0.7,0.5294117647058824,0.9,0.6666666666666666,0.5,0.9,0.6428571428571429,0.5300000000000001
9,0.6333333333333333,0.38955365981165035,0.16393442622950818,0.4,0.6,0.3,0.4,0.4444444444444444,0.4,0.42105263157894735,0.5600000000000002
10,0.6549019607843137,0.38734743992119125,0.16393442622950818,0.5,0.4166666666666667,0.5,0.45454545454545453,0.35714285714285715,0.5,0.4166666666666667,0.6500000000000001
