fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.9133858267716536,0.9882352941176471,0.6614173228346457,0.7924528301886793,0.0026246719160104987,0.33858267716535434,0.9294702663479402,0.891398203293381,0.25,3.565592813173524,0.7979002624671916,0.7979002624671916
2,0.9297900262467191,0.9790209790209791,0.7349081364829396,0.8395802098950524,0.005249343832020997,0.2650918635170604,0.9663224511634209,0.9330096535372857,0.25,3.732038614149143,0.8608923884514436,0.8608923884514436
3,0.9356955380577427,0.9732441471571907,0.7637795275590551,0.8558823529411764,0.00699912510936133,0.23622047244094488,0.9584071019993893,0.9177520749004282,0.25,3.671008299601713,0.8372703412073491,0.8372703412073491
4,0.931758530183727,0.9928825622775801,0.7322834645669292,0.8429003021148036,0.0017497812773403325,0.2677165354330709,0.9574839890420521,0.9287168124947396,0.25,3.7148672499789583,0.8398950131233596,0.8398950131233596
5,0.9461588969139856,0.9807073954983923,0.800524934383202,0.8815028901734104,0.005253940455341506,0.1994750656167979,0.9682695092185281,0.9495712668027249,0.25016414970453055,3.7957927541746717,0.8818897637795275,0.8818897637795275
6,0.922521339461589,0.9679715302491103,0.7139107611548556,0.8217522658610272,0.00788091068301226,0.28608923884514437,0.9661148420370395,0.9350925834422935,0.25016414970453055,3.737916022526543,0.8556430446194225,0.8556430446194225
7,0.9297439264609324,0.9756944444444444,0.7375328083989501,0.8400597907324364,0.006129597197898424,0.26246719160104987,0.9633729562263562,0.9269072881093682,0.25016414970453055,3.7051963249096262,0.8320209973753281,0.8320209973753281
8,0.9310571240971767,0.9662162162162162,0.7506561679790026,0.844903988183161,0.008756567425569177,0.24934383202099739,0.9728615359157163,0.9415549396455464,0.25016414970453055,3.7637484857747165,0.8713910761154856,0.8713910761154856
9,0.9257555847568988,0.9717314487632509,0.7236842105263158,0.8295625942684767,0.0070052539404553416,0.27631578947368424,0.9530256244815192,0.9089576046009852,0.24967148488830487,3.6406144057965775,0.8315789473684211,0.8315789473684211
10,0.9296977660972404,0.9658703071672355,0.7447368421052631,0.8410104011887073,0.008756567425569177,0.25526315789473686,0.9488685593142225,0.9184422880225713,0.24967148488830487,3.6786030588693515,0.8236842105263158,0.8236842105263158
