fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.8985126859142607,0.9260450160771704,0.7559055118110236,0.8323699421965318,0.030183727034120734,0.2440944881889764,0.9318670304007275,0.9118759133475954,0.3333333333333333,2.7356277400427866,0.8162729658792651,0.8162729658792651
2,0.9335083114610674,0.9841269841269841,0.8136482939632546,0.8908045977011494,0.006561679790026247,0.18635170603674542,0.9747418383725656,0.9658410925767358,0.3333333333333333,2.8975232777302073,0.9028871391076115,0.9028871391076115
3,0.9072615923009624,0.9757785467128027,0.7401574803149606,0.8417910447761194,0.009186351706036745,0.25984251968503935,0.9501295113701339,0.9370146155692851,0.3333333333333333,2.8110438467078556,0.8556430446194225,0.8556430446194225
4,0.9177602799650044,0.9864406779661017,0.7637795275590551,0.8609467455621301,0.005249343832020997,0.23622047244094488,0.9575970818608305,0.9470391517673219,0.3333333333333333,2.841117455301966,0.863517060367454,0.863517060367454
5,0.9203849518810149,0.9475308641975309,0.8057742782152231,0.8709219858156029,0.02230971128608924,0.1942257217847769,0.9592280295671702,0.9302026970887397,0.3333333333333333,2.7906080912662192,0.8740157480314961,0.8740157480314961
6,0.89501312335958,0.9515570934256056,0.7217847769028871,0.8208955223880597,0.01837270341207349,0.2782152230971129,0.9568685804038275,0.9296296346397386,0.3333333333333333,2.788888903919216,0.8818897637795275,0.8818897637795275
7,0.9080560420315237,0.9630872483221476,0.7532808398950132,0.845360824742268,0.01445466491458607,0.24671916010498687,0.9624785732269668,0.9363451463626116,0.3336252189141856,2.806577840278484,0.863517060367454,0.863517060367454
8,0.9273204903677759,0.9685534591194969,0.8083989501312336,0.8812589413447782,0.013140604467805518,0.19160104986876642,0.9753932696652078,0.9572635682210621,0.3336252189141856,2.8692782018594567,0.8976377952755905,0.8976377952755905
9,0.9211218229623137,0.9588607594936709,0.7973684210526316,0.8706896551724138,0.017082785808147174,0.2026315789473684,0.9585863476035688,0.947476514080709,0.33304119193689746,2.8449229014897077,0.868421052631579,0.868421052631579
10,0.9044697633654689,0.9688581314878892,0.7368421052631579,0.8370702541106129,0.011826544021024968,0.2631578947368421,0.9486721073379901,0.9344431909684385,0.33304119193689746,2.80578863393418,0.8421052631578947,0.8421052631578947
