fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.9414853713428357,0.9828326180257511,0.6010498687664042,0.745928338762215,0.00175054704595186,0.3989501312335958,0.9312209606184347,0.8470562235198058,0.14291072768192048,5.9271703199574866,0.7637795275590551,0.7637795275590551
2,0.9519879969992499,0.9633699633699634,0.6902887139107612,0.8042813455657493,0.00437636761487965,0.30971128608923887,0.9574515986376977,0.8985978693083463,0.14291072768192048,6.287826560567064,0.84251968503937,0.84251968503937
3,0.9471117779444861,0.9761904761904762,0.6456692913385826,0.7772511848341233,0.00262582056892779,0.3543307086614173,0.9582901152673202,0.893948154776779,0.14291072768192048,6.255290762821241,0.8083989501312336,0.8083989501312336
4,0.9501125281320331,0.9769230769230769,0.6666666666666666,0.7925117004680188,0.00262582056892779,0.3333333333333333,0.9586921437883721,0.8919782721291306,0.14291072768192048,6.241506754583366,0.8057742782152231,0.8057742782152231
5,0.9504876219054764,0.973384030418251,0.6719160104986877,0.7950310559006211,0.003063457330415755,0.32808398950131235,0.9522711739807141,0.8933988697650851,0.14291072768192048,6.251447209432328,0.8188976377952756,0.8188976377952756
6,0.9414853713428357,0.987012987012987,0.5984251968503937,0.7450980392156863,0.001312910284463895,0.4015748031496063,0.9586542382421015,0.8928111648859549,0.14291072768192048,6.247334817810907,0.8110236220472441,0.8110236220472441
7,0.9508627156789198,0.9844961240310077,0.6666666666666666,0.7949921752738655,0.00175054704595186,0.3333333333333333,0.958115520023892,0.8906224684450782,0.14291072768192048,6.2320196873348515,0.800524934383202,0.800524934383202
8,0.95423855963991,0.9743589743589743,0.6981627296587927,0.8134556574923547,0.003063457330415755,0.30183727034120733,0.9696043465026392,0.8877340069344309,0.14291072768192048,6.211808038024128,0.8320209973753281,0.8320209973753281
9,0.9466966966966966,0.96484375,0.65,0.7767295597484277,0.00394045534150613,0.35,0.9518446400589917,0.8779632878904832,0.14264264264264265,6.154984734053282,0.8052631578947368,0.8052631578947368
10,0.9474474474474475,0.9761904761904762,0.6473684210526316,0.7784810126582279,0.002626970227670753,0.3526315789473684,0.9586263710941101,0.8821753797863848,0.14264264264264265,6.184513715134024,0.8105263157894737,0.8105263157894737
