fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.9544924154025671,0.9787234042553191,0.6036745406824147,0.7467532467532467,0.0016409583196586807,0.3963254593175853,0.9412592912266015,0.8410762481111197,0.11114352392065344,7.567478683792437,0.7821522309711286,0.7821522309711286
2,0.9568261376896149,0.97165991902834,0.6299212598425197,0.7643312101910829,0.002297341647522153,0.3700787401574803,0.9614611678627142,0.8774348811261931,0.11114352392065344,7.894610951445118,0.800524934383202,0.800524934383202
3,0.9533255542590432,0.9585062240663901,0.6062992125984252,0.7427652733118971,0.0032819166393173614,0.3937007874015748,0.9572610036807427,0.8501055107344454,0.11114352392065344,7.6487183485503385,0.8057742782152231,0.8057742782152231
4,0.9582847141190198,0.976,0.6404199475065617,0.7733755942947702,0.001969149983590417,0.35958005249343833,0.9570895859875079,0.8806757539758225,0.11114352392065344,7.923770300863832,0.8031496062992126,0.8031496062992126
5,0.9562299387219142,0.9676113360323887,0.6272965879265092,0.7611464968152867,0.0026263952724885093,0.37270341207349084,0.9528739554305548,0.8831471955058064,0.1111759556463379,7.943688816268763,0.8188976377952756,0.8188976377952756
6,0.9524365334111468,0.961864406779661,0.5958005249343832,0.7358184764991896,0.002954694681549573,0.4041994750656168,0.9487801221170401,0.848624585200574,0.1111759556463379,7.633166544573142,0.7585301837270341,0.7585301837270341
7,0.9579807411730377,0.9540229885057471,0.6535433070866141,0.7757009345794392,0.003939592908732764,0.3464566929133858,0.9509834333741768,0.8573420945101073,0.1111759556463379,7.711578367155218,0.7769028871391076,0.7769028871391076
8,0.9579807411730377,0.99581589958159,0.6246719160104987,0.7677419354838709,0.00032829940906106366,0.3753280839895013,0.9672389933530142,0.8932734187896726,0.1111759556463379,8.034771669795822,0.8031496062992126,0.8031496062992126
9,0.9600116754232341,0.9879518072289156,0.6473684210526316,0.7821939586645469,0.000984898227183191,0.3526315789473684,0.9425761136261535,0.8610781727347119,0.11091652072387624,7.76329952576085,0.7894736842105263,0.7894736842105263
10,0.9562171628721541,0.9831932773109243,0.6157894736842106,0.7572815533980582,0.0013131976362442547,0.38421052631578945,0.9352127034592392,0.8544905617637019,0.11091652072387624,7.703907012111691,0.7868421052631579,0.7868421052631579
