fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.9468329504430587,0.9506172839506173,0.6062992125984252,0.7403846153846154,0.00450112528132033,0.3937007874015748,0.9309103850765841,0.8411745488662504,0.12504102395799147,6.727188583715131,0.7716535433070866,0.7716535433070866
2,0.9593042336724648,0.9849056603773585,0.6850393700787402,0.8080495356037152,0.0015003750937734434,0.31496062992125984,0.9721948203586329,0.9096633639593353,0.12504102395799147,7.274919343790275,0.8346456692913385,0.8346456692913385
3,0.9501148670823761,0.9831223628691983,0.6115485564304461,0.7540453074433657,0.0015003750937734434,0.3884514435695538,0.9548282739976331,0.8733348767644652,0.12504102395799147,6.984386796591406,0.7952755905511811,0.7952755905511811
4,0.9566787003610109,0.9806949806949807,0.6666666666666666,0.79375,0.0018754688672168042,0.3333333333333333,0.9480539426195131,0.8774341251050085,0.12504102395799147,7.017170024133756,0.800524934383202,0.800524934383202
5,0.9583196586806695,0.9738805970149254,0.6850393700787402,0.8043143297380585,0.002625656414103526,0.31496062992125984,0.9656547995266533,0.8970306022501453,0.12504102395799147,7.173890406971634,0.8188976377952756,0.8188976377952756
6,0.9445356087955366,0.9608695652173913,0.5800524934383202,0.723404255319149,0.0033758439609902473,0.4199475065616798,0.9421823959926989,0.8506827175489416,0.12504102395799147,6.803228977353347,0.7769028871391076,0.7769028871391076
7,0.9576493762311228,0.9666666666666667,0.6850393700787402,0.8018433179723502,0.003377110694183865,0.31496062992125984,0.9676303595258848,0.8991330521997422,0.12508207485226527,7.188344559056206,0.8162729658792651,0.8162729658792651
8,0.9566644780039396,0.9882352941176471,0.6614173228346457,0.7924528301886793,0.001125703564727955,0.33858267716535434,0.9682912056255631,0.8960432679580523,0.12508207485226527,7.163642504462539,0.8241469816272966,0.8241469816272966
9,0.948768472906404,0.9705882352941176,0.6078947368421053,0.7475728155339806,0.002626641651031895,0.39210526315789473,0.947356571541424,0.8718995008304884,0.12479474548440066,6.9866683684969395,0.7947368421052632,0.7947368421052632
10,0.9507389162561576,0.9637096774193549,0.6289473684210526,0.7611464968152867,0.003377110694183865,0.37105263157894736,0.9387508640268587,0.8404434703814879,0.12479474548440066,6.734606229767449,0.781578947368421,0.781578947368421
