fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.9270341207349081,0.9763779527559056,0.6509186351706037,0.7811023622047244,0.003937007874015748,0.34908136482939633,0.9410068820137641,0.8912727177950108,0.2,4.456363588975054,0.8083989501312336,0.8083989501312336
2,0.9396325459317585,0.9716312056737588,0.7191601049868767,0.8265460030165912,0.005249343832020997,0.28083989501312334,0.9705533855512155,0.928610156504544,0.2,4.64305078252272,0.8451443569553806,0.8451443569553806
3,0.9332983193277311,0.9703703703703703,0.6876640419947506,0.804915514592934,0.005252790544977019,0.3123359580052493,0.9459219353982591,0.8934924715572341,0.20010504201680673,4.4651172331889075,0.8188976377952756,0.8188976377952756
4,0.9385504201680672,0.9748201438848921,0.7112860892388452,0.8224582701062215,0.004596191726854892,0.2887139107611549,0.949271278713273,0.9032449808880844,0.20010504201680673,4.513854182705807,0.8162729658792651,0.8162729658792651
5,0.9385504201680672,0.9748201438848921,0.7112860892388452,0.8224582701062215,0.004596191726854892,0.2887139107611549,0.961343390841739,0.9268807213436372,0.20010504201680673,4.631970848919384,0.8556430446194225,0.8556430446194225
6,0.9222689075630253,0.97165991902834,0.6299212598425197,0.7643312101910829,0.004596191726854892,0.3700787401574803,0.9568126866610485,0.9057628408431886,0.20010504201680673,4.526436873925015,0.821522309711286,0.821522309711286
7,0.9369747899159664,0.9924528301886792,0.6902887139107612,0.8142414860681114,0.0013131976362442547,0.30971128608923887,0.9605963158085212,0.9033656411287201,0.20010504201680673,4.514457167215441,0.8320209973753281,0.8320209973753281
8,0.9417016806722689,0.9821428571428571,0.7217847769028871,0.8320726172465961,0.003282994090610637,0.2782152230971129,0.9725813984348478,0.9400008786492202,0.20010504201680673,4.6975371993388855,0.8503937007874016,0.8503937007874016
9,0.929059379926432,0.9588014981273408,0.6736842105263158,0.7913446676970634,0.007222586999343401,0.3263157894736842,0.9520164495282856,0.8835358135588107,0.19968470835522859,4.424654350532676,0.8368421052631579,0.8368421052631579
10,0.9327377824487652,0.9736842105263158,0.6815789473684211,0.8018575851393189,0.004596191726854892,0.31842105263157894,0.9461692642637455,0.8905678816347808,0.19968470835522859,4.459870207239442,0.8105263157894737,0.8105263157894737
