fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.863517060367454,0.9540983606557377,0.7637795275590551,0.8483965014577259,0.03674540682414698,0.23622047244094488,0.9431803308051061,0.9540344736662477,0.5,1.9080689473324954,0.8871391076115486,0.8871391076115486
2,0.9094488188976378,0.9875,0.8293963254593176,0.9015691868758916,0.010498687664041995,0.17060367454068243,0.9517914591384737,0.9642578489749798,0.5,1.9285156979499596,0.889763779527559,0.889763779527559
3,0.9068241469816273,0.9558823529411765,0.8530183727034121,0.9015256588072122,0.03937007874015748,0.14698162729658792,0.9604852543038419,0.9683638306996346,0.5,1.9367276613992692,0.8976377952755905,0.8976377952755905
4,0.9081364829396326,0.9784615384615385,0.8346456692913385,0.9008498583569405,0.01837270341207349,0.16535433070866143,0.9611155888978444,0.9660226861124213,0.5,1.9320453722248425,0.905511811023622,0.905511811023622
5,0.9173228346456693,0.9517045454545454,0.8792650918635171,0.9140518417462483,0.04461942257217848,0.12073490813648294,0.9679493803432051,0.9697299834736288,0.5,1.9394599669472576,0.9186351706036745,0.9186351706036745
6,0.9015748031496063,0.9841772151898734,0.8162729658792651,0.8923959827833573,0.013123359580052493,0.1837270341207349,0.9650250411611934,0.9710079574800707,0.5,1.9420159149601415,0.916010498687664,0.916010498687664
7,0.9068241469816273,0.9813664596273292,0.8293963254593176,0.89900426742532,0.015748031496062992,0.17060367454068243,0.9591832516998369,0.9663134424263605,0.5,1.932626884852721,0.8976377952755905,0.8976377952755905
8,0.9081364829396326,0.9587020648967551,0.8530183727034121,0.9027777777777778,0.03674540682414698,0.14698162729658792,0.9611086999951779,0.954511576838204,0.5,1.909023153676408,0.910761154855643,0.910761154855643
9,0.9039473684210526,0.9501466275659824,0.8526315789473684,0.8987517337031901,0.04473684210526316,0.14736842105263157,0.9590339335180056,0.9645989428941245,0.5,1.929197885788249,0.8947368421052632,0.8947368421052632
10,0.8973684210526316,0.9575757575757575,0.8315789473684211,0.8901408450704226,0.03684210526315789,0.16842105263157894,0.9481925207756232,0.9493037490172391,0.5,1.8986074980344783,0.8868421052631579,0.8868421052631579
