fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.9275590551181102,0.9802371541501976,0.6509186351706037,0.7823343848580442,0.0032808398950131233,0.34908136482939633,0.9354466764489086,0.8832234600777213,0.2,4.416117300388606,0.7926509186351706,0.7926509186351706
2,0.9396325459317585,0.9818840579710145,0.7112860892388452,0.8249619482496194,0.0032808398950131233,0.2887139107611549,0.9709718863882172,0.9408192885818639,0.2,4.70409644290932,0.8766404199475065,0.8766404199475065
3,0.9285714285714286,0.9803921568627451,0.6561679790026247,0.7861635220125787,0.003282994090610637,0.3438320209973753,0.9575726868678512,0.8979730711110187,0.20010504201680673,4.4875084708540145,0.8188976377952756,0.8188976377952756
4,0.9343487394957983,0.9705882352941176,0.6929133858267716,0.8085758039816233,0.005252790544977019,0.30708661417322836,0.9651296050239287,0.9257460652451819,0.20010504201680673,4.626300546527103,0.8556430446194225,0.8556430446194225
5,0.9396008403361344,0.9683098591549296,0.7217847769028871,0.8270676691729323,0.005909389363099146,0.2782152230971129,0.9580155894827,0.9195177082515935,0.20010504201680673,4.595175108952845,0.8320209973753281,0.8320209973753281
6,0.9296218487394958,0.9731800766283525,0.6666666666666666,0.7912772585669782,0.004596191726854892,0.3333333333333333,0.9660567708090986,0.9237473521006979,0.20010504201680673,4.616312226770941,0.8503937007874016,0.8503937007874016
7,0.9348739495798319,0.9776951672862454,0.6902887139107612,0.8092307692307692,0.003939592908732764,0.30971128608923887,0.9643196274792637,0.9163262356538934,0.20010504201680673,4.579226122532842,0.8398950131233596,0.8398950131233596
8,0.9406512605042017,0.9652777777777778,0.7296587926509186,0.8310911808669657,0.006565988181221274,0.27034120734908135,0.9712233935301752,0.9274660873629694,0.20010504201680673,4.634896142622293,0.8582677165354331,0.8582677165354331
9,0.9353652128218602,0.9638989169675091,0.7026315789473684,0.8127853881278538,0.006565988181221274,0.29736842105263156,0.9569063828316687,0.8845797185350607,0.19968470835522859,4.429882116769002,0.8263157894736842,0.8263157894736842
10,0.931161324224908,0.9882352941176471,0.6631578947368421,0.7937007874015748,0.001969796454366382,0.3368421052631579,0.9349863496561495,0.8822930566779374,0.19968470835522859,4.418430754889776,0.7894736842105263,0.7894736842105263
