tag,backbone,ratio,seed,test_accuracy_mean,test_accuracy_std,test_precision_mean,test_precision_std,test_recall_mean,test_recall_std,test_f_1_mean,test_f_1_std,test_FPR_mean,test_FPR_std,test_FNR_mean,test_FNR_std,test_auc_mean,test_auc_std,test_auc_pr_mean,test_auc_pr_std,test_prevalence_mean,test_prevalence_std,test_auc_pr_lift_mean,test_auc_pr_lift_std,test_p_at_k_mean,test_p_at_k_std,test_r_at_k_mean,test_r_at_k_std
exp2_tc_42d,sage,6,4,0.9461284803182778,0.004611243340854217,0.9727196226249818,0.013458919764814004,0.6410194778284293,0.03225622686799729,0.7723046288976381,0.024004220018518072,0.00301996190797365,0.0016040596136566998,0.3589805221715706,0.0322562268679973,0.9486847964270488,0.01372615178061098,0.8730105184521442,0.028999439641749315,0.1428571106740649,0.00011303457743115351,6.1110756635988315,0.20290536342868,0.7975300455864069,0.0328080819845272,0.7975300455864069,0.0328080819845272
exp2_tc_42d,sage,7,0,0.9542743120025972,0.004065122874186843,0.9748108017875688,0.016926796079420048,0.651000828843763,0.02589167228612303,0.7804508105692349,0.021929341607935325,0.0024008534966762332,0.0016320343841903838,0.34899917115623713,0.025891672286123008,0.9542866053725911,0.010202050477396125,0.8726418934293889,0.02665577284694788,0.12499997844212807,0.00010945784638890257,6.98110244861101,0.21183942843125492,0.800677579776212,0.02389666588441477,0.800677579776212,0.02389666588441477
exp2_tc_42d,sage,7,1,0.9533876448824383,0.003500619479016902,0.973553204636741,0.008794035536597236,0.6446898742920293,0.02909242661102252,0.7753348840194902,0.020731908134812245,0.0025135223768418652,0.0008674443259492448,0.3553101257079707,0.029092426611022522,0.9506436567987494,0.012364747686901592,0.8730265516215374,0.01807110491348996,0.12499997844212807,0.00010945784638890257,6.984179331566229,0.14262152262140393,0.8004109683657964,0.01860383455760581,0.8004109683657964,0.01860383455760581
exp2_tc_42d,sage,7,2,0.9541429814361522,0.003991285546349414,0.976312073773712,0.010501695044694071,0.6488969470921397,0.030433623112382787,0.7792642461445266,0.023120878322588138,0.002250830062112151,0.0010460025045075571,0.3511030529078602,0.03043362311238276,0.9539809946196355,0.012875980099023777,0.8758310272547586,0.020592654532516918,0.12499997844212807,0.00010945784638890257,7.006605869911509,0.1625007310314598,0.8019850808122667,0.02134371864415762,0.8019850808122667,0.02134371864415762
exp2_tc_42d,sage,7,3,0.9529607262432741,0.005350237513056008,0.9723290323622257,0.012074668657703165,0.6417944467467882,0.0393207421250908,0.7726963503999201,0.030765919235739653,0.0025885411315305375,0.0010822257636625052,0.3582055532532118,0.03932074212509079,0.9535853618291444,0.014301091094283222,0.8756839525863918,0.025067458907925576,0.12499997844212807,0.00010945784638890257,7.005404579433869,0.19778609050242285,0.8014635999447437,0.021371158780259386,0.8014635999447437,0.021371158780259386
exp2_tc_42d,sage,7,4,0.9533222221460635,0.003757081837354768,0.9750854087264814,0.010480293878338705,0.6431219781737809,0.030815377174284828,0.7746228470655601,0.022619336474930706,0.002363414493398209,0.0010618283254945743,0.3568780218262191,0.03081537717428484,0.9519711805111346,0.011334195025261106,0.8752306150628572,0.015743035223641774,0.12499997844212807,0.00010945784638890257,7.00181554707615,0.12389111817767019,0.7993583367868491,0.018802971052192263,0.7993583367868491,0.018802971052192263
exp2_tc_42d,sage,8,0,0.9563785614244769,0.0023719036530890367,0.9735349262789276,0.013383040965250611,0.6244785191324769,0.01921128301370498,0.7607108679991389,0.01512027353343402,0.0021336444725347965,0.0011078268071929018,0.3755214808675232,0.019211283013704984,0.9514736370117743,0.0098358905426845,0.8647248422452154,0.017559814573255974,0.11111109597157179,0.00010368352017408094,7.78249902203172,0.15640281496534905,0.7925397154303081,0.017351653145267255,0.7925397154303081,0.017351653145267255
exp2_tc_42d,sage,8,1,0.9562324312350439,0.0034535532841619395,0.9700110160686215,0.016153866384810284,0.6255166459455725,0.02845573716257492,0.7602252302524686,0.02246204868140441,0.00242906006812509,0.0013506864915107865,0.3744833540544274,0.028455737162574907,0.9481465273439443,0.01621495984323606,0.856608028161987,0.029597209290276524,0.11111109597157179,0.00010368352017408094,7.7093472649871515,0.2623148149095013,0.7899046829672607,0.024023878844132818,0.7899046829672607,0.024023878844132818
exp2_tc_42d,sage,8,2,0.9564368703729669,0.0025747505244553526,0.9699203823904048,0.01448656951498332,0.627626053322282,0.024585732259833945,0.7617589075774219,0.01744572749778884,0.0024618576854923985,0.00126870784778848,0.37237394667771795,0.02458573225983396,0.9510950722733502,0.010839064518414498,0.8592515643332119,0.022483420384113346,0.11111109597157179,0.00010368352017408094,7.733161647892352,0.19783510309983687,0.7836013261500208,0.02801813747816832,0.7836013261500208,0.02801813747816832
exp2_tc_42d,sage,8,3,0.9578083238602568,0.003389536294238289,0.9772175282290855,0.010417277697165274,0.6352472717226136,0.03254349160773435,0.769462210344123,0.02327251984669823,0.0018710911413894079,0.0009030895107252384,0.36475272827738636,0.03254349160773435,0.9557037413785061,0.011191011780177692,0.872874349526571,0.022650707884305045,0.11111109597157179,0.00010368352017408094,7.855827055165571,0.20186842992534842,0.7991013952203343,0.028630621064990674,0.7991013952203343,0.028630621064990674
exp2_tc_42d,sage,8,4,0.9561447634633131,0.003157729386723203,0.9724348582798967,0.006680046189464453,0.6228926647326979,0.026740356638281587,0.7591118489367509,0.021091951814539184,0.0021993582269116733,0.0005146134201953073,0.3771073352673021,0.026740356638281577,0.9503050691479338,0.012751761332432054,0.8639172902303347,0.022405277220605806,0.11111109597157179,0.00010368352017408094,7.775227708195549,0.20037581341832014,0.7885964912280702,0.02589623316364639,0.7885964912280702,0.02589623316364639
exp2_tc_42d,sage,9,0,0.9613182417382082,0.0025914393812471468,0.97835502461025,0.00827451623405148,0.6270942119077221,0.026158188539510508,0.763997854814534,0.019665668707752403,0.0015464315057275618,0.0006158477342632377,0.372905788092278,0.026158188539510498,0.9581079824625975,0.010275883310366492,0.8671533642911268,0.020386878317823872,0.09999998896400078,9.749468905571854e-05,8.671439998103228,0.1992713682967503,0.7930625777041028,0.013242711283541393,0.7930625777041028,0.013242711283541393
