tag,backbone,ratio,seed,test_accuracy_mean,test_accuracy_std,test_precision_mean,test_precision_std,test_recall_mean,test_recall_std,test_f_1_mean,test_f_1_std,test_FPR_mean,test_FPR_std,test_FNR_mean,test_FNR_std,test_auc_mean,test_auc_std,test_auc_pr_mean,test_auc_pr_std,test_prevalence_mean,test_prevalence_std,test_auc_pr_lift_mean,test_auc_pr_lift_std,test_p_at_k_mean,test_p_at_k_std,test_r_at_k_mean,test_r_at_k_std
native_original_1to1,sage,1,0,0.8518181818181819,0.07782629996359759,0.8679476079476081,0.10874046069665033,0.8472727272727273,0.12544136953207521,0.85,0.08084077793107397,0.14363636363636362,0.13088664229520572,0.15272727272727274,0.12544136953207521,0.8749752066115702,0.05890543882881112,0.8791317947540154,0.07557807186287907,0.5,0.0,1.7582635895080307,0.15115614372575814,0.8163636363636364,0.0693403259877022,0.8163636363636364,0.0693403259877022
