tag,backbone,ratio,seed,test_accuracy_mean,test_accuracy_std,test_precision_mean,test_precision_std,test_recall_mean,test_recall_std,test_f_1_mean,test_f_1_std,test_FPR_mean,test_FPR_std,test_FNR_mean,test_FNR_std,test_auc_mean,test_auc_std,test_auc_pr_mean,test_auc_pr_std,test_prevalence_mean,test_prevalence_std,test_auc_pr_lift_mean,test_auc_pr_lift_std,test_p_at_k_mean,test_p_at_k_std,test_r_at_k_mean,test_r_at_k_std
exp1_native_42d,sage,3,0,0.7962049941927991,0.05066820443647978,0.6603968253968254,0.14706922411213022,0.44727272727272727,0.12536814474646943,0.518421918638637,0.1144164615492689,0.08741935483870968,0.06466738541568949,0.5527272727272727,0.12536814474646946,0.7151065493646139,0.0960609472178141,0.5447164686757875,0.11875340815244699,0.24991289198606276,0.00848643158272182,2.183567271880515,0.49201702289485827,0.4954545454545454,0.10672949251731104,0.4954545454545454,0.10672949251731104
exp1_native_42d,sage,3,1,0.8084552845528454,0.055722608437944326,0.681031746031746,0.1661103716832601,0.49909090909090914,0.20148439045236133,0.5488478497766424,0.1629823708997725,0.08763440860215052,0.06166801815945194,0.5009090909090909,0.20148439045236136,0.727932551319648,0.13854054530621293,0.5633641367459111,0.17428846664509046,0.24991289198606276,0.00848643158272182,2.262847750086774,0.7291436463250172,0.5072727272727273,0.14347132828048778,0.5072727272727273,0.14347132828048778
exp1_native_42d,sage,3,2,0.8474245063879209,0.0667598080338635,0.7640692640692641,0.13513845263019883,0.5554545454545454,0.21304775996407863,0.6308201602319248,0.18265839799816108,0.055053763440860215,0.03747122841225721,0.4445454545454545,0.21304775996407865,0.7845679374389052,0.11528474036824933,0.6615398670538473,0.15385088112193726,0.24991289198606276,0.00848643158272182,2.6585624786436974,0.6683020158620069,0.6027272727272728,0.1389353457656845,0.6027272727272728,0.1389353457656845
exp1_native_42d,sage,3,3,0.8036382113821137,0.03725120121804021,0.6632395382395383,0.10285065963953294,0.4590909090909091,0.14741419816915502,0.5293483709273182,0.11422182645021794,0.08096774193548387,0.0381818857520653,0.5409090909090909,0.14741419816915502,0.6949266862170087,0.12301972588092819,0.5177001472940023,0.12300624588200675,0.24991289198606276,0.00848643158272182,2.07454314098159,0.508682396534159,0.5145454545454545,0.10224298108378836,0.5145454545454545,0.10224298108378836
exp1_native_42d,sage,3,4,0.8179152148664344,0.03534038169475909,0.7053030303030303,0.14824759441581684,0.5236363636363637,0.09839856360049648,0.5887138300296196,0.06623512422950893,0.08430107526881721,0.051331370753791614,0.4763636363636364,0.09839856360049651,0.7394457478005865,0.06141258585361458,0.5880762128599151,0.10434988905601449,0.24991289198606276,0.00848643158272182,2.3613589428938906,0.46245216449676824,0.5627272727272727,0.06942635209682926,0.5627272727272727,0.06942635209682926
exp1_native_42d,sage,4,0,0.8289379322120721,0.05245749264783134,0.6475152625152625,0.19240286389193714,0.4454545454545455,0.13456729279499705,0.506860238668019,0.12735941511719265,0.07531939605110335,0.06129282871771309,0.5545454545454545,0.13456729279499707,0.7502518213493822,0.10185495771841746,0.5216426015574951,0.13951366818108793,0.19991818207689463,0.006277292416760067,2.6120348936620057,0.7093678527146683,0.46545454545454545,0.13366350305057184,0.46545454545454545,0.13366350305057184
exp1_native_42d,sage,4,1,0.8544252824496997,0.049642191494814004,0.7187728937728938,0.18841163079519796,0.5154545454545454,0.1415544037445229,0.5834911578901348,0.13272772450295076,0.060685249709639955,0.052990509601396014,0.4845454545454545,0.14155440374452288,0.7803727167141802,0.11490924579479138,0.602295071700284,0.18261553211930784,0.19991818207689463,0.006277292416760067,3.0198474183040482,0.9483054414628749,0.5636363636363637,0.1461473400216666,0.5636363636363637,0.1461473400216666
exp1_native_42d,sage,4,2,0.872038902643786,0.05295852293358897,0.7565873015873016,0.18078291594344018,0.5454545454545454,0.1948369382506486,0.6187750188968388,0.18016576479879315,0.04605110336817654,0.03997376681577686,0.4545454545454545,0.19483693825064857,0.7967310738042446,0.12885179226866256,0.6262383291902047,0.15180458350378506,0.19991818207689463,0.006277292416760067,3.1443787062264774,0.7987075137660781,0.5754545454545454,0.15121485392563205,0.5754545454545454,0.15121485392563205
exp1_native_42d,sage,4,3,0.8216504453740857,0.04410589834432637,0.6079365079365079,0.16078693896373744,0.4381818181818182,0.15186625985235394,0.48827262800913357,0.12408240787154359,0.08246225319396053,0.05825304083887457,0.5618181818181818,0.15186625985235397,0.6934441980783443,0.089696356230865,0.4956345154716627,0.12821196397073054,0.19991818207689463,0.006277292416760067,2.4908544818219878,0.6862698624425662,0.4581818181818182,0.09708326682744028,0.4581818181818182,0.09708326682744028
exp1_native_42d,sage,4,4,0.8530564330231367,0.052219373011526765,0.7665873015873016,0.21788294582211096,0.4381818181818182,0.12954678361891317,0.5427634130575307,0.14194104607012573,0.043263646922183506,0.04989632739765375,0.5618181818181818,0.12954678361891317,0.7394810474078768,0.07069457712912855,0.5617381976876173,0.1628470891993617,0.19991818207689463,0.006277292416760067,2.8201553687534107,0.8423623592839719,0.49727272727272726,0.12435693171129007,0.49727272727272726,0.12435693171129007
exp1_native_42d,sage,5,0,0.8577203629556882,0.03645354009621441,0.6678571428571429,0.22395371354373145,0.35181818181818175,0.12106430380820624,0.4498933419521654,0.12656750569120356,0.0408371040723982,0.031120745072444774,0.6481818181818182,0.12106430380820624,0.7151686548745373,0.10362920451160221,0.4607284170364176,0.1526108156872307,0.1666062300118355,0.00561806401293685,2.784100974950234,0.9737929546720602,0.3909090909090909,0.14373989364401724,0.3909090909090909,0.14373989364401724
exp1_native_42d,sage,5,1,0.8675811907699797,0.05110605529587968,0.6718434343434343,0.21370577690461845,0.4600000000000001,0.19418544997171197,0.5277843175056798,0.18261982786191244,0.05041478129713424,0.04010125792168606,0.5399999999999999,0.19418544997171197,0.7370790484025779,0.13563536020988548,0.5195015119417052,0.21631114882461683,0.1666062300118355,0.00561806401293685,3.1438719098301298,1.3717217791756982,0.48818181818181816,0.1681231128773284,0.48818181818181816,0.1681231128773284
exp1_native_42d,sage,5,2,0.880410129854868,0.037729709965747336,0.7154761904761905,0.17624230611891226,0.46818181818181814,0.14988517184262093,0.5602777777777777,0.15415512691768268,0.03687782805429864,0.021392497159143643,0.5318181818181817,0.14988517184262096,0.7571931989579048,0.08648500158378192,0.5295440903497176,0.15064540543128596,0.1666062300118355,0.00561806401293685,3.1960665191537934,0.9738051583817132,0.47727272727272724,0.1390806756650051,0.47727272727272724,0.1390806756650051
exp1_native_42d,sage,5,3,0.8527238464573209,0.04933564878602194,0.6118253968253968,0.21380717682139264,0.40727272727272734,0.16990247297021835,0.47358241345857444,0.1734821794102794,0.05833333333333333,0.04485297243638142,0.5927272727272727,0.16990247297021838,0.7007047854106677,0.11495464778538875,0.4642987411756209,0.1489809865702579,0.1666062300118355,0.00561806401293685,2.796678969378079,0.9412049589808703,0.45545454545454545,0.12752140208208468,0.45545454545454545,0.12752140208208468
exp1_native_42d,sage,5,4,0.8466109306405445,0.04332626794809799,0.5593253968253968,0.1733900709269742,0.4209090909090909,0.14882768090722928,0.4750845920505363,0.14509206052990542,0.06779788838612369,0.03040056630836003,0.5790909090909091,0.14882768090722928,0.7347698135198135,0.10154413517368764,0.4654008635190154,0.14471881344037002,0.1666062300118355,0.00561806401293685,2.811485765457668,0.9192071510939634,0.44000000000000006,0.1259819101681805,0.44000000000000006,0.1259819101681805
exp1_native_42d,sage,6,0,0.8655730807983364,0.017671560726998305,0.5566666666666666,0.10310009519699596,0.38818181818181824,0.10917925715463292,0.4459225001976382,0.08110604355678533,0.05491803278688525,0.026464837398735223,0.6118181818181817,0.10917925715463295,0.6986775876159801,0.06297002504261981,0.400655612589836,0.10250851940529884,0.14281893798100628,0.005483716278976894,2.8211939585892063,0.7769201625619429,0.4563636363636364,0.0611791090099146,0.4563636363636364,0.0611791090099146
exp1_native_42d,sage,6,1,0.8697191137693743,0.04435690541933079,0.583939393939394,0.21054755382378945,0.3809090909090909,0.15388748826657547,0.4538740344622697,0.1628256885228051,0.04854574299312533,0.03403271721133336,0.619090909090909,0.1538874882665755,0.6831522522955626,0.14780068078005523,0.44423176208109166,0.18514594083738425,0.14281893798100628,0.005483716278976894,3.139130962876835,1.3639741705993729,0.400909090909091,0.16219624431921362,0.400909090909091,0.16219624431921362
exp1_native_42d,sage,6,2,0.8850365511179712,0.056145075366320324,0.7745454545454546,0.2714803143235204,0.43999999999999995,0.16189874285637815,0.5241717541717541,0.15316064099680013,0.04040190375462718,0.06095725317081093,0.5599999999999999,0.1618987428563782,0.7381786933320512,0.08520114698933375,0.5044290849090907,0.1412796550757176,0.14281893798100628,0.005483716278976894,3.552207526220447,1.054011658994708,0.4600000000000001,0.15488376517974195,0.4600000000000001,0.15488376517974195
exp1_native_42d,sage,6,3,0.8807937809505434,0.02518093798016483,0.6601370851370851,0.1680639401797839,0.41,0.10588296812271399,0.49235846970367103,0.10025776853154071,0.04048122686409307,0.02905078656407375,0.59,0.105882968122714,0.7303672900341329,0.09350523818408578,0.48510178663175446,0.12900445738981148,0.14281893798100628,0.005483716278976894,3.414388193410037,0.9759360033453399,0.4672727272727273,0.06832644593389706,0.4672727272727273,0.06832644593389706
exp1_native_42d,sage,6,4,0.8641836559693014,0.041914376231461645,0.6108449883449883,0.24361881502129976,0.41,0.1175546685241695,0.4655542493357139,0.11265637459197465,0.05983606557377049,0.04825584539140287,0.59,0.11755466852416949,0.725540118263545,0.10982829771674561,0.4339941567343991,0.13706597609188206,0.14281893798100628,0.005483716278976894,3.0548695317678094,1.0141347458299321,0.41818181818181815,0.1486393753749178,0.41818181818181815,0.1486393753749178
exp1_native_42d,sage,7,0,0.8786630843933224,0.027837205696266472,0.5381890331890332,0.15548465373602363,0.33090909090909093,0.13437608777615112,0.39739046814898205,0.13911707782402843,0.043036529680365296,0.026578148131776048,0.6690909090909092,0.13437608777615115,0.6951606821641068,0.12025491158627576,0.3679521785483968,0.11382130942287591,0.12496711585016022,0.004875003037191007,2.9504528488456723,0.9304357744319911,0.3872727272727272,0.10655296970772496,0.3872727272727272,0.10655296970772496
exp1_native_42d,sage,7,1,0.8847015238654968,0.033108486399617734,0.6411111111111112,0.24243280007342308,0.3709090909090909,0.17167676292223236,0.43657447815342554,0.13301782327344866,0.04164764079147641,0.03705293738777346,0.6290909090909091,0.17167676292223236,0.6927855610903556,0.1001226884725266,0.4149408967191116,0.12469558501462104,0.12496711585016022,0.004875003037191007,3.3272460264417996,1.037791966119669,0.38,0.12240323852224916,0.38,0.12240323852224916
exp1_native_42d,sage,7,2,0.9102528581223849,0.01793818854468699,0.8138095238095238,0.15105991529712373,0.3927272727272727,0.15615913335802512,0.5074429002370178,0.13926868203782705,0.015277777777777779,0.016628041663025898,0.6072727272727272,0.15615913335802514,0.7204555832295558,0.1105772978403913,0.482164074735839,0.09844862951277703,0.12496711585016022,0.004875003037191007,3.8794350997310247,0.8784688550427141,0.4600000000000001,0.12598191016818053,0.4600000000000001,0.12598191016818053
exp1_native_42d,sage,7,3,0.8969991464114297,0.03183766781949088,0.6969588744588744,0.21716165218319342,0.41999999999999993,0.09119148060026196,0.5086446877855547,0.09911196792410273,0.034684170471841705,0.03157939322292249,0.58,0.09119148060026194,0.7457517815137679,0.10084395806695765,0.4797815712447102,0.15061367396599876,0.12496711585016022,0.004875003037191007,3.872063974313029,1.3034758503236585,0.4790909090909091,0.10078206583211334,0.4790909090909091,0.10078206583211334
exp1_native_42d,sage,7,4,0.8921644767222198,0.03288067404409549,0.6612332112332113,0.23964482058331169,0.39,0.14680246655737028,0.47158617698091376,0.13701571166096635,0.0359779299847793,0.03125066523893582,0.61,0.1468024665573703,0.711079199529542,0.1015959750879979,0.43033353473244496,0.15033413068907095,0.12496711585016022,0.004875003037191007,3.473351262029196,1.2871548166374815,0.42000000000000004,0.12968847324194763,0.42000000000000004,0.12968847324194763
exp1_native_42d,sage,8,0,0.9008216207613421,0.024984198286663904,0.6619444444444444,0.23367864659943408,0.3036363636363636,0.10463983442979519,0.40365288220551376,0.1249991050763988,0.024287393476344402,0.022238955519937764,0.6963636363636363,0.10463983442979521,0.6851389148612188,0.06556909853068149,0.3706596953459208,0.13004718729990872,0.11107646245511424,0.0041181375842107145,3.358920557479739,1.2439477712005829,0.38909090909090904,0.08966830008650796,0.38909090909090904,0.08966830008650796
exp1_native_42d,sage,8,1,0.8857897406821641,0.021372367185547643,0.5052525252525253,0.1241091782273166,0.36,0.1475356177132533,0.399042740249834,0.11926695308973152,0.048471936526594185,0.028476094018425803,0.64,0.1475356177132533,0.6902292095210109,0.11521776947647856,0.3469448002288595,0.12293014587176815,0.11107646245511424,0.0041181375842107145,3.1408652224297056,1.1660604355265627,0.4081818181818182,0.09125691037647535,0.4081818181818182,0.09125691037647535
exp1_native_42d,sage,8,2,0.9040827390011238,0.02194554534246962,0.6095238095238095,0.2984802355185564,0.35272727272727267,0.1756425956189897,0.42664187807376663,0.1896484066520336,0.026682339112547755,0.022747644652526315,0.6472727272727272,0.1756425956189897,0.7331876953490236,0.08182138058675106,0.42273228354711356,0.1313722313297581,0.11107646245511424,0.0041181375842107145,3.82974772101083,1.2668822629450227,0.43,0.13034178422997533,0.43,0.13034178422997533
exp1_native_42d,sage,8,3,0.9040941780310942,0.025731008904153623,0.6833333333333333,0.22152668930418762,0.33272727272727265,0.1470992868223865,0.42736864786400386,0.13900205009738287,0.02424331472230385,0.02145546178339253,0.6672727272727274,0.1470992868223865,0.7009504314375017,0.10870643870498356,0.39294856184409654,0.17573718980696107,0.11107646245511424,0.0041181375842107145,3.571593997974486,1.6788792230712841,0.38999999999999996,0.17251182735833617,0.38999999999999996,0.17251182735833617
exp1_native_42d,sage,8,4,0.8954681547352612,0.023262383985331637,0.5097619047619047,0.22550425005450114,0.3509090909090909,0.17938779678263259,0.4083259061200238,0.18117340974360008,0.03637966500146929,0.01975627820142615,0.649090909090909,0.1793877967826326,0.7074009563753908,0.09447782366399807,0.41295682297641073,0.09118055054194772,0.11107646245511424,0.0041181375842107145,3.7321155725086244,0.8871791106587852,0.41000000000000003,0.09879438535925204,0.41000000000000003,0.09879438535925204
exp1_native_42d,sage,9,0,0.9049898226654367,0.02974387060567671,0.6305952380952381,0.2860745358917216,0.31272727272727274,0.11730052133245979,0.3987472168354521,0.13383138073368483,0.029102384291725104,0.026383567399815993,0.6872727272727273,0.1173005213324598,0.6764765820901866,0.11312899040816181,0.35958901544461275,0.15915357590207627,0.09997748539296225,0.004018215192985943,3.6262907592420284,1.6703782103838647,0.33999999999999997,0.11516746301048665,0.33999999999999997,0.11516746301048665
exp1_native_42d,sage,9,1,0.9097598075824804,0.019643652916517467,0.6188095238095238,0.22954611957698084,0.3427272727272727,0.17328723693051354,0.4131421356421356,0.17183170464431172,0.02698690977092099,0.01788744535930978,0.6572727272727275,0.17328723693051354,0.7190200922266139,0.1061983634407987,0.3948935178390256,0.15096474458214204,0.09997748539296225,0.004018215192985943,3.982763076686261,1.6031700900720822,0.400909090909091,0.16338083303248124,0.400909090909091,0.16338083303248124
exp1_native_42d,sage,9,2,0.9126914656826136,0.015367564623300802,0.6244047619047619,0.15543327109621166,0.3336363636363636,0.1235420020180435,0.42479063420239893,0.12160285792601228,0.022639083683964466,0.009452849275679878,0.6663636363636364,0.12354200201804352,0.7284368226443962,0.12033075755797744,0.39756598966223977,0.13445958950435388,0.09997748539296225,0.004018215192985943,4.015607983116004,1.442186846114482,0.42181818181818187,0.12488378435953804,0.42181818181818187,0.12488378435953804
exp1_native_42d,sage,9,3,0.9068750091522793,0.022545862476863576,0.6005952380952381,0.21388944105709568,0.30363636363636365,0.11476810171697174,0.39178903140203447,0.126717671781391,0.025899953249181863,0.01623083254941843,0.6963636363636363,0.11476810171697177,0.6969750095626674,0.10680675936655633,0.37166736040829906,0.13625521698733176,0.09997748539296225,0.004018215192985943,3.7549325765214325,1.456425143875514,0.3718181818181819,0.11088176513845903,0.3718181818181819,0.11088176513845903
exp1_native_42d,sage,9,4,0.9050092254975179,0.02297404489004814,0.5921212121212122,0.26210982634231295,0.2954545454545454,0.12085173698551072,0.3796046110751993,0.13275939656466484,0.02689340813464236,0.02042303142157253,0.7045454545454546,0.12085173698551073,0.7367389179310638,0.11527282063811485,0.39617152153612534,0.17793353781578297,0.09997748539296225,0.004018215192985943,4.014638994919044,1.8707677398365248,0.3827272727272727,0.1428073506299287,0.3827272727272727,0.1428073506299287
exp1_native_42d,sage,10,0,0.9143844123583295,0.020876429468790578,0.6066666666666667,0.25144029554194813,0.2736363636363636,0.10631571051839096,0.3671581196581196,0.1351580152312746,0.02135922330097087,0.017001845354775013,0.7263636363636364,0.10631571051839096,0.6682391879964695,0.12100000515366441,0.3548653790683499,0.12701927352290876,0.0908942710759199,0.003862267258856056,3.9140583614618487,1.4473260679751823,0.3590909090909091,0.14032953476991922,0.3590909090909091,0.14032953476991922
exp1_native_42d,sage,10,1,0.9161776121720229,0.023937788604313736,0.6288888888888889,0.24468002116478912,0.3245454545454546,0.16069465823856607,0.4026959555752125,0.17133131398243504,0.02427184466019417,0.020595343141355752,0.6754545454545454,0.16069465823856607,0.7101500441306265,0.12243824255252761,0.3944166819058272,0.1724241505320791,0.0908942710759199,0.003862267258856056,4.38736053322309,2.0098257729662286,0.4009090909090909,0.16219624431921362,0.4009090909090909,0.16219624431921362
exp1_native_42d,sage,10,2,0.9197096724111162,0.016693466908726626,0.7438492063492064,0.24282207228534164,0.29181818181818187,0.1364948863309185,0.3823924957051892,0.14453576013692324,0.017475728155339803,0.0193092995342088,0.7081818181818181,0.1364948863309185,0.7195013239187997,0.07655651309876459,0.3766621509910203,0.09740966938375778,0.0908942710759199,0.003862267258856056,4.1626963642131924,1.1316556139983454,0.3790909090909091,0.13153400227978773,0.3790909090909091,0.13153400227978773
exp1_native_42d,sage,10,3,0.9179397609066916,0.010022390815735666,0.6163095238095238,0.14652484253005718,0.2827272727272727,0.12716084548486645,0.37091880341880346,0.12808844207147319,0.01844660194174757,0.011623485434348201,0.7172727272727273,0.12716084548486645,0.7194174757281553,0.09612844968428717,0.3551450421777173,0.11069042054019863,0.0908942710759199,0.003862267258856056,3.934437503027742,1.3036200097025794,0.36,0.1316142623334826,0.36,0.1316142623334826
exp1_native_42d,sage,10,4,0.9144309889768669,0.020598972703879826,0.6807936507936507,0.26780479598236245,0.2545454545454545,0.1207567202737653,0.3434424055476687,0.12276293204773706,0.019417475728155338,0.021466827122041423,0.7454545454545455,0.12075672027376533,0.6804677846425419,0.07466523020957627,0.35381917145950104,0.14174852137467495,0.0908942710759199,0.003862267258856056,3.936105972222097,1.6658237909167786,0.3427272727272727,0.12346765078236217,0.3427272727272727,0.12346765078236217
